"","user","FigureRotation","EmbeddedFigure","LetterSets","Vocab","AddSubtract","MarkXYI","MarkXYII","MarkThetaI","MarkThetaII","Right Triangle Trig I","Right Triangle Trig II","Right Triangle Trig III","Right Triangle Trig IV","Right Triangle Trig V","TrigIDs","MA.GoodatMath","MA.ImportantDoWell","MA.NaturallyBetter","MA.EffortImportant","MA.UnderstandQuickly","MA.ThinkCarefully","MA.PlugInNum","MA.PatternsOverCalc","MA.ExcitingIntimidating","SA.ChairParts","SA.SpatialRel","SA.Diagrams","HSMath","PostHSMath"
"1490",2446,80,60,-0.361748729468118,-0.784023167427203,100,90,60,66.7,66.7,100,100,100,100,77.8,33.3,4,4,4,4,4,4,4,4,4,4,4,4,4,3
"1491",2447,60,60,-1.794776962649,-0.928086832074909,68.8,20,20,83.3,100,100,100,100,11.1,0,66.7,7,6,5,3,4,5,6,7,5,7,3,7,4,6
"1492",2449,75,70,0.498928888057936,-1.06700536584234,56.2,0,0,25,91.7,0,33.3,0,0,22.2,25,1,2,6,4,6,6,2,4,1,6,5,2,4,1
"1493",2449,75,70,0.498928888057936,-1.06700536584234,56.2,0,0,25,91.7,0,33.3,0,0,22.2,25,3,2,7,2,5,6,3,3,1,6,5,6,6,1
"1494",2450,55,45,-1.794776962649,1.21743274499986,78.1,20,30,75,100,100,100,100,0,0,8.3,6,6,6,6,6,6,2,6,6,3,5,6,4,2
"1495",2451,55,55,-0.645772343251715,-0.784023167427203,90.6,60,90,25,91.7,0,33.3,0,0,0,25,5,6,6,4,4,7,7,7,2,5,5,5,4,1
"1496",2452,65,35,0.214905274274339,-1.35513269513775,62.5,40,70,66.7,100,0,100,0,0,0,16.7,5,6,5,5,5,6,5,5,3,5,4,3,4,2
"1497",2454,95,70,0.787255889929164,-0.212913639716653,84.4,70,60,100,91.7,66.7,100,100,11.1,77.8,33.3,6,4,7,7,4,6,2,6,4,7,7,7,4,2
"1498",2455,95,80,1.07558289180039,1.07336908035215,100,90,90,100,100,100,100,100,88.9,100,100,7,7,5,7,5,7,3,4,7,7,7,7,6,6
"1499",2456,55,45,-1.794776962649,-1.06700536584234,3.1,0,0,50,58.3,33.3,0,100,11.1,11.1,8.3,2,7,6,7,7,6,5,4,2,5,4,5,4,4
"1500",2457,50,65,-0.934099345122943,0.64632321728931,84.4,80,80,25,83.3,0,0,0,0,0,25,3,3,7,5,3,6,3,5,2,1,7,7,3,1
"1501",2459,80,60,-0.0734217275968895,-0.212913639716653,93.8,60,70,25,91.7,100,100,100,33.3,55.6,16.7,7,7,5,6,4,4,2,7,5,7,4,5,4,1
"1502",2460,90,70,-0.934099345122943,1.07336908035215,84.4,40,30,91.7,83.3,33.3,66.7,100,0,0,33.3,6,7,5,2,1,7,2,6,6,7,7,7,3,6
"1503",2461,60,30,-1.22242634699417,-1.49919635978546,75,10,0,25,50,0,0,0,0,0,8.3,3,3,5,4,3,6,5,7,2,6,4,5,2,3
"1504",2462,90,90,0.787255889929164,0.0752136895787599,87.5,90,0,100,100,0,100,100,33.3,33.3,16.7,6,6,5,7,3,6,1,6,5,7,7,6,4,1
"1505",2463,70,30,-0.645772343251715,-0.0688499750689463,84.4,30,40,33.3,100,0,100,0,22.2,22.2,50,2,2,7,2,5,6,7,2,2,7,7,7,4,2
"1506",2464,75,75,1.35960650558399,0.502259552641604,81.2,60,70,25,100,0,33.3,0,11.1,0,50,6,6,6,3,4,5,5,6,6,6,4,5,4,3
"1507",2465,65,50,-1.794776962649,-1.06700536584234,87.5,10,40,25,83.3,0,100,0,0,0,8.3,1,6,6,5,6,6,6,4,2,5,5,7,3,1
"1508",2466,55,50,-1.22242634699417,-0.212913639716653,78.1,0,0,41.7,100,0,66.7,0,0,0,33.3,4,4,4,4,4,4,4,4,4,4,4,4,3,2
"1509",2466,55,50,-1.22242634699417,-0.212913639716653,78.1,0,0,41.7,100,0,66.7,0,0,0,33.3,5,5,6,4,4,4,5,5,3,5,6,6,3,2
"1510",2467,65,65,-1.794776962649,0.0752136895787599,96.9,100,90,25,100,33.3,100,100,0,0,25,5,7,1,7,1,7,1,6,7,7,7,7,4,2
"1511",2468,95,80,0.498928888057936,1.07336908035215,71.9,90,80,25,100,0,100,100,11.1,100,25,5,3,5,6,6,6,3,5,4,6,7,7,2,3
"1512",2469,65,70,-0.934099345122943,-1.06700536584234,93.8,50,90,25,75,0,66.7,66.7,0,0,25,5,7,4,4,6,7,2,7,4,6,3,7,4,6
"1513",2470,40,50,-1.794776962649,-1.21106903049005,6.2,0,0,25,25,0,0,0,0,0,41.7,1,5,6,5,5,5,5,4,1,3,4,3,3,2
"1514",2471,65,45,-0.361748729468118,-1.64326002443317,84.4,40,90,25,91.7,0,66.7,100,0,0,33.3,3,6,7,4,5,6,4,4,2,5,6,6,4,1
"1515",2471,65,45,-0.361748729468118,-1.64326002443317,84.4,40,90,25,91.7,0,66.7,100,0,0,33.3,3,6,5,6,5,7,4,4,3,5,5,6,4,1
"1516",2472,35,70,-0.0734217275968895,0.64632321728931,78.1,50,90,100,100,100,100,100,33.3,33.3,41.7,3,5,6,6,6,6,6,5,3,6,6,6,4,4
"1517",2473,85,80,-1.50644996077777,-1.49919635978546,68.8,30,60,25,100,0,33.3,0,11.1,11.1,16.7,3,4,6,5,5,5,3,3,5,5,4,5,2,2
"1518",2474,85,75,-0.0734217275968895,-1.49919635978546,87.5,0,0,66.7,75,33.3,0,0,0,0,16.7,3,6,2,6,3,5,3,6,5,6,4,5,2,2
"1519",2475,45,55,-0.361748729468118,1.07336908035215,93.8,70,80,25,91.7,0,0,0,0,0,16.7,7,7,4,7,4,6,6,4,4,7,7,7,2,4
"1520",2475,45,55,-0.361748729468118,1.07336908035215,93.8,70,80,25,91.7,0,0,0,0,0,16.7,4,5,4,5,4,6,3,4,4,6,6,6,2,4
"1521",2475,45,55,-0.361748729468118,1.07336908035215,93.8,70,80,25,91.7,0,0,0,0,0,16.7,2,6,4,6,4,6,3,4,3,7,5,5,5,2
"1522",2476,65,55,0.214905274274339,-1.35513269513775,87.5,30,60,25,100,0,100,100,0,0,33.3,5,4,6,5,3,6,5,5,4,3,3,4,4,2
"1523",2476,65,55,0.214905274274339,-1.35513269513775,87.5,30,60,25,100,0,100,100,0,0,33.3,4,3,7,5,3,6,5,3,2,2,5,5,4,2
"1524",2477,65,80,1.35960650558399,1.6444786080627,93.8,100,100,100,100,100,100,100,66.7,66.7,50,6,7,3,3,3,5,3,5,6,6,5,6,4,6
"1525",2478,80,65,-0.361748729468118,-0.928086832074909,84.4,30,40,66.7,50,66.7,100,100,0,0,16.7,2,7,7,7,7,7,5,7,5,2,6,6,4,4
"1526",2479,65,55,-0.361748729468118,-0.49589583813179,78.1,30,70,25,83.3,0,66.7,100,0,0,16.7,5,5,6,3,5,6,4,4,2,6,6,6,3,3
"1527",2479,65,55,-0.361748729468118,-0.49589583813179,78.1,30,70,25,83.3,0,66.7,100,0,0,16.7,5,6,7,3,5,6,5,3,2,6,7,5,4,3
"1528",2480,50,30,-1.794776962649,-0.784023167427203,9.4,0,0,25,83.3,0,0,0,0,0,25,4,1,1,1,4,5,2,6,1,7,7,7,3,2
"1529",2481,60,40,-0.0734217275968895,-0.356977304364359,100,20,50,25,75,0,33.3,0,22.2,11.1,25,5,7,5,5,7,7,7,4,4,6,6,4,4,3
"1530",2482,90,55,-0.645772343251715,0.219277354226466,81.2,40,70,25,100,100,100,100,0,11.1,41.7,7,5,7,6,6,6,6,6,6,7,6,6,4,6
"1531",2483,85,75,1.35960650558399,1.6444786080627,84.4,100,90,41.7,100,66.7,100,66.7,0,0,33.3,3,6,7,7,6,7,3,6,2,5,6,2,3,2
"1532",2484,95,65,-0.645772343251715,-0.49589583813179,87.5,30,20,83.3,100,33.3,33.3,100,11.1,0,25,7,7,5,5,6,7,5,7,7,6,7,7,4,1
"1533",2486,75,80,0.498928888057936,-1.06700536584234,96.9,90,100,25,100,100,100,100,22.2,55.6,50,5,3,6,4,6,4,3,3,3,4,6,4,1,1
"1534",2487,80,55,-0.934099345122943,-0.928086832074909,78.1,10,10,25,91.7,0,0,0,0,0,25,5,6,6,3,3,6,1,4,2,4,4,6,3,1
"1535",2487,80,55,-0.934099345122943,-0.928086832074909,78.1,10,10,25,91.7,0,0,0,0,0,25,5,6,6,5,5,7,6,6,2,7,6,6,2,1
"1536",2488,75,55,-1.50644996077777,-0.0688499750689463,78.1,50,80,25,91.7,0,66.7,100,0,0,41.7,2,4,6,6,5,5,1,2,2,6,5,6,4,3
"1537",2489,50,70,-0.361748729468118,0.0752136895787599,100,80,90,25,100,100,100,100,33.3,100,25,5,6,2,4,3,6,3,6,5,6,6,6,4,3
"1538",2490,100,50,-0.361748729468118,-1.06700536584234,87.5,0,20,50,100,0,33.3,0,0,0,50,5,6,6,4,6,6,6,6,3,6,5,7,4,1
"1539",2491,65,55,0.214905274274339,0.502259552641604,90.6,20,70,75,100,100,100,100,44.4,77.8,33.3,3,2,6,2,2,6,6,4,2,5,5,7,4,4
"1540",2491,65,55,0.214905274274339,0.502259552641604,90.6,20,70,75,100,100,100,100,44.4,77.8,33.3,3,5,7,3,2,6,5,3,2,5,3,6,4,3
"1541",2492,80,40,-1.22242634699417,-1.49919635978546,96.9,20,50,33.3,91.7,0,33.3,0,0,0,16.7,5,5,5,5,5,5,5,5,5,5,6,6,4,3
"1542",2492,80,40,-1.22242634699417,-1.49919635978546,96.9,20,50,33.3,91.7,0,33.3,0,0,0,16.7,5,5,4,6,6,6,6,5,4,6,6,6,3,3
"1543",2492,80,40,-1.22242634699417,-1.49919635978546,96.9,20,50,33.3,91.7,0,33.3,0,0,0,16.7,5,4,4,5,5,5,4,5,5,5,5,5,2,2
"1544",2493,90,80,0.498928888057936,-0.212913639716653,90.6,70,70,100,100,0,100,0,11.1,11.1,16.7,6,6,6,5,4,6,5,4,4,6,4,5,3,6
"1545",2494,55,65,1.35960650558399,-0.49589583813179,90.6,90,100,100,75,100,100,100,22.2,11.1,25,5,4,6,2,6,6,6,4,3,6,6,7,4,2
"1546",2495,90,55,0.214905274274339,-0.639959502779497,84.4,80,70,75,100,100,100,66.7,0,11.1,33.3,3,5,5,5,6,7,5,6,2,3,4,6,6,6
"1547",2496,40,50,-2.08310396452022,0.0752136895787599,81.2,0,0,33.3,83.3,0,33.3,0,0,0,50,4,4,7,4,6,6,6,4,4,4,6,6,6,4
"1548",2497,45,65,-0.934099345122943,-0.356977304364359,78.1,30,40,25,100,0,33.3,0,0,0,33.3,5,5,7,5,2,7,5,5,2,5,6,6,4,4
"1549",2497,45,65,-0.934099345122943,-0.356977304364359,78.1,30,40,25,100,0,33.3,0,0,0,33.3,5,4,6,2,2,7,6,6,2,3,6,6,4,4
"1550",2498,65,50,-2.08310396452022,-1.06700536584234,87.5,0,0,41.7,75,0,33.3,0,0,0,16.7,6,6,7,6,6,6,6,6,5,4,5,6,4,2
"1551",2499,50,40,-0.0734217275968895,0.0752136895787599,84.4,0,0,25,100,0,0,0,0,0,25,3,7,7,7,7,7,5,5,2,6,5,6,3,1
"1552",2500,50,50,-1.50644996077777,-1.06700536584234,0,0,0,33.3,33.3,0,0,0,0,0,25,1,4,6,6,4,5,4,4,1,4,4,4,3,1
"1553",2501,75,60,-0.0734217275968895,-0.0688499750689463,93.8,80,100,100,91.7,66.7,100,100,88.9,100,50,7,7,1,7,2,7,2,7,7,6,6,7,4,2
"1554",2501,75,60,-0.0734217275968895,-0.0688499750689463,93.8,80,100,100,91.7,66.7,100,100,88.9,100,50,6,6,1,7,2,7,2,6,6,6,5,6,3,4
"1555",2502,75,50,-1.22242634699417,-0.784023167427203,96.9,0,10,58.3,83.3,100,100,100,66.7,66.7,16.7,6,7,6,5,6,6,4,6,5,5,5,6,4,3
"1556",2503,50,50,-0.361748729468118,0.929305415704448,93.8,50,70,75,100,0,0,0,0,0,16.7,5,5,5,5,5,5,5,5,4,5,5,5,3,1
"1557",2503,50,50,-0.361748729468118,0.929305415704448,93.8,50,70,75,100,0,0,0,0,0,16.7,5,7,4,7,4,6,6,6,2,5,4,6,5,2
"1558",2504,80,75,0.214905274274339,-1.06700536584234,87.5,90,70,100,100,0,100,100,11.1,66.7,33.3,5,5,7,4,5,6,6,6,5,7,6,5,4,2
"1559",2507,45,50,-0.361748729468118,-0.49589583813179,62.5,10,60,33.3,66.7,0,66.7,0,0,0,33.3,5,5,6,3,3,2,2,3,5,4,4,5,5,3
"1560",2508,85,70,1.07558289180039,0.358195887993897,90.6,100,90,25,100,33.3,100,100,66.7,100,25,7,5,5,7,3,6,3,4,5,6,5,5,4,5
"1561",2509,60,45,-1.22242634699417,-0.639959502779497,62.5,0,30,50,100,0,66.7,0,0,0,16.7,2,4,6,3,4,5,4,4,2,7,6,3,4,1
"1562",2510,95,95,0.214905274274339,-0.0688499750689463,96.9,70,90,25,100,0,100,66.7,0,0,25,6,2,6,5,6,6,3,5,5,4,4,6,4,1
"1563",2511,70,95,0.214905274274339,0.502259552641604,100,100,70,100,100,100,100,100,55.6,100,41.7,5,5,6,4,3,5,2,6,6,6,7,5,4,1
"1564",2512,95,30,-0.361748729468118,-0.784023167427203,96.9,80,60,91.7,100,100,100,100,0,11.1,25,6,7,6,2,5,7,3,5,7,3,4,7,4,1
"1565",2514,45,45,-0.0734217275968895,0.358195887993897,96.9,0,0,100,91.7,0,66.7,0,0,0,25,2,6,2,7,2,5,2,7,5,6,6,5,2,1
"1566",2515,85,65,-0.361748729468118,0.64632321728931,81.2,100,80,25,100,0,100,100,33.3,100,25,6,6,7,7,7,6,2,4,4,7,7,7,3,4
"1567",2516,55,55,0.214905274274339,-1.06700536584234,90.6,20,50,25,100,100,100,100,0,11.1,25,5,5,7,6,5,7,5,4,3,6,4,6,3,1
"1568",2517,60,60,-0.361748729468118,-0.212913639716653,84.4,10,20,33.3,83.3,100,100,100,55.6,44.4,50,5,5,6,6,1,3,5,6,7,6,5,5,4,5
"1569",2518,75,65,-1.22242634699417,1.36149640964757,87.5,80,90,91.7,100,100,100,66.7,11.1,11.1,33.3,3,6,6,4,5,6,5,4,2,6,5,6,3,1
"1570",2519,45,65,-0.0734217275968895,0.502259552641604,40.6,0,0,25,75,0,0,0,0,0,33.3,1,7,7,7,5,5,5,4,1,7,5,7,1,1
"1571",2520,65,40,-0.934099345122943,-0.356977304364359,87.5,80,100,66.7,91.7,100,100,100,0,11.1,16.7,6,7,5,5,2,7,1,5,7,6,3,6,5,3
"1572",2521,75,60,1.35960650558399,2.07666960200582,75,40,80,25,100,0,33.3,0,0,33.3,8.3,2,2,6,3,3,6,6,5,1,5,6,6,3,1
"1573",2522,95,75,1.35960650558399,1.6444786080627,56.2,0,30,50,100,0,33.3,0,0,0,16.7,5,6,6,4,5,6,6,3,2,6,4,6,3,2
"1574",2523,55,65,-1.50644996077777,0.929305415704448,93.8,40,60,91.7,100,100,100,66.7,0,0,25,6,7,6,6,7,7,6,6,7,6,6,7,4,2
"1575",2524,85,65,-0.0734217275968895,0.502259552641604,96.9,90,100,100,100,100,100,100,100,100,91.7,7,7,7,7,7,7,1,7,7,6,7,7,2,1
"1576",2525,75,60,-0.0734217275968895,-1.06700536584234,81.2,20,80,91.7,100,33.3,66.7,100,0,0,16.7,5,6,6,5,7,7,2,2,3,2,6,5,4,2
"1577",2526,90,75,1.35960650558399,2.21558813577325,96.9,80,90,100,100,100,100,100,44.4,33.3,83.3,6,6,5,3,5,4,5,4,4,6,6,6,3,3
"1578",2526,90,75,1.35960650558399,2.21558813577325,96.9,80,90,100,100,100,100,100,44.4,33.3,83.3,6,5,6,3,5,5,6,6,2,5,4,7,2,1
"1579",2527,65,60,0.787255889929164,0.502259552641604,87.5,60,80,33.3,100,0,100,0,11.1,0,25,1,7,7,4,7,7,5,4,1,6,2,5,4,3
"1580",2528,60,65,0.787255889929164,-0.356977304364359,100,60,80,91.7,91.7,0,100,0,0,0,33.3,5,5,7,3,7,5,5,5,2,5,5,5,4,5
"1581",2529,65,60,-0.361748729468118,-0.49589583813179,59.4,30,80,25,83.3,0,100,0,0,0,41.7,3,4,6,5,4,6,4,4,3,6,4,6,4,3
"1582",2530,80,55,-0.0734217275968895,-0.639959502779497,93.8,30,60,75,83.3,0,100,100,0,0,16.7,1,5,7,5,5,7,5,4,3,4,5,3,3,1
"1583",2531,100,80,1.07558289180039,0.502259552641604,96.9,90,90,100,100,100,100,100,44.4,100,66.7,6,6,7,7,5,6,5,6,6,6,7,7,4,1
"1584",2532,80,65,1.35960650558399,0.790386881937017,93.8,80,80,91.7,100,100,100,100,77.8,88.9,100,5,5,6,5,7,7,3,6,7,6,5,7,4,5
"1585",2534,60,50,-2.08310396452022,-0.639959502779497,84.4,30,20,66.7,66.7,0,100,100,0,0,41.7,7,7,7,2,6,7,2,6,6,6,6,6,4,1
"1586",2535,85,80,0.214905274274339,-0.784023167427203,96.9,80,60,25,91.7,0,33.3,66.7,0,0,50,6,7,6,4,4,7,2,6,7,6,5,6,3,2
"1587",2536,75,50,-0.361748729468118,-0.784023167427203,56.2,0,10,25,66.7,0,33.3,0,0,0,41.7,1,7,7,7,5,7,1,4,1,3,4,5,4,3
"1588",2537,60,50,-1.794776962649,0.0752136895787599,18.8,0,0,25,91.7,0,0,100,0,0,41.7,5,7,7,4,7,7,7,5,4,6,6,7,4,5
"1589",2538,80,55,-0.361748729468118,0.790386881937017,96.9,40,10,58.3,75,0,33.3,66.7,0,0,33.3,1,6,6,3,5,7,4,4,1,3,5,6,4,1
"1590",2539,85,70,0.214905274274339,-0.0688499750689463,100,90,100,100,100,66.7,100,66.7,55.6,100,58.3,6,6,6,6,5,6,3,5,5,6,5,6,5,1
"1591",2539,85,70,0.214905274274339,-0.0688499750689463,100,90,100,100,100,66.7,100,66.7,55.6,100,58.3,5,5,6,5,4,5,3,5,4,5,5,5,4,4
"1592",2540,50,55,-0.645772343251715,-0.928086832074909,87.5,0,0,75,100,0,0,0,0,0,33.3,5,6,6,4,3,5,3,4,3,6,4,7,2,1
"1593",2541,70,55,-1.22242634699417,-1.21106903049005,87.5,30,30,33.3,100,0,0,0,0,0,33.3,7,7,7,4,7,7,7,7,7,5,5,5,4,2
"1594",2542,60,35,0.214905274274339,1.78854227271041,81.2,80,80,91.7,100,0,33.3,0,0,11.1,25,7,6,7,3,6,7,6,6,7,5,5,6,4,5
"1595",2543,95,90,1.35960650558399,2.07666960200582,96.9,90,100,25,100,0,100,100,44.4,88.9,75,6,6,6,6,3,6,2,6,6,6,5,6,3,3
"1596",2544,75,45,-1.50644996077777,1.6444786080627,96.9,0,0,33.3,25,0,33.3,0,0,0,25,3,5,5,5,5,5,5,5,2,3,3,3,5,5
"1597",2545,85,40,0.498928888057936,-0.212913639716653,81.2,90,100,25,100,100,100,100,100,100,41.7,5,7,5,7,6,7,6,5,4,5,4,6,4,3
"1598",2546,100,65,1.07558289180039,2.21558813577325,90.6,10,30,100,100,100,100,100,33.3,33.3,91.7,5,5,5,3,3,6,2,5,4,4,5,5,5,3
"1599",2548,70,70,0.214905274274339,-1.06700536584234,100,60,100,100,100,0,33.3,100,44.4,88.9,33.3,5,6,5,4,4,6,3,4,4,6,5,6,4,1
"1600",2549,85,50,0.214905274274339,-1.21106903049005,93.8,40,80,100,100,100,100,66.7,22.2,33.3,41.7,5,6,6,6,5,6,5,5,3,6,5,6,4,4
"1601",2550,75,35,-0.934099345122943,0.0752136895787599,78.1,10,40,25,100,0,100,0,0,0,25,4,3,6,6,6,6,6,6,1,5,5,6,4,1
"1602",2551,90,90,0.787255889929164,1.36149640964757,100,100,90,100,100,100,100,100,100,88.9,100,4,6,7,6,4,5,6,3,2,5,4,6,3,1
"1603",2552,100,100,1.07558289180039,0.929305415704448,96.9,90,90,100,100,100,100,100,44.4,55.6,50,5,6,2,7,5,6,3,6,2,5,4,6,3,3
"1604",2553,75,65,-1.22242634699417,-0.639959502779497,59.4,20,30,25,75,0,33.3,0,0,0,16.7,5,6,6,5,3,6,5,4,3,6,4,4,2,1
"1605",2554,90,55,-0.934099345122943,-0.928086832074909,87.5,20,20,25,100,0,33.3,0,0,0,41.7,5,6,6,6,2,7,6,6,2,6,6,6,3,2
"1606",2555,65,35,0.214905274274339,1.36149640964757,87.5,30,30,25,100,100,100,100,11.1,77.8,33.3,6,6,5,6,5,6,5,5,6,5,5,5,5,3
"1607",2556,75,60,0.787255889929164,-1.64326002443317,96.9,70,80,25,100,0,33.3,0,0,0,25,6,5,6,2,6,6,5,3,3,6,6,7,4,2
"1608",2557,80,65,-0.645772343251715,-0.212913639716653,78.1,20,40,100,100,100,100,100,0,0,50,3,5,7,4,6,6,5,6,3,5,5,7,5,1
"1609",2558,95,95,1.35960650558399,2.50371546506867,100,100,90,100,100,100,100,100,33.3,22.2,0,6,6,6,5,5,5,4,4,6,6,6,5,4,3
"1610",2559,65,70,1.07558289180039,0.219277354226466,100,90,100,100,100,100,100,100,55.6,100,33.3,6,6,5,4,4,5,2,7,6,3,3,6,5,3
"1611",2562,80,70,0.787255889929164,-0.49589583813179,90.6,100,70,41.7,100,100,100,100,44.4,100,25,5,6,6,6,5,6,5,4,3,7,5,7,3,1
"1612",2563,50,50,-1.794776962649,-0.784023167427203,84.4,50,50,100,100,100,100,100,22.2,55.6,33.3,5,7,5,5,4,5,5,5,3,5,6,6,3,1
"1613",2564,50,45,-2.08310396452022,-1.64326002443317,65.6,0,0,25,50,0,0,0,0,0,8.3,5,5,6,7,6,7,6,7,5,7,7,7,2,4
"1614",2565,60,50,0.214905274274339,-0.356977304364359,100,80,100,25,100,100,100,100,0,33.3,33.3,7,6,6,5,4,4,4,3,6,6,6,5,4,1
"1615",2566,50,70,0.787255889929164,1.93260593735812,93.8,0,0,25,58.3,100,100,100,0,0,50,6,6,7,5,3,6,3,2,5,7,6,6,5,4
"1616",2567,80,45,-1.50644996077777,-0.928086832074909,3.1,0,0,33.3,25,0,0,0,0,0,16.7,4,5,7,3,6,7,3,3,1,6,3,5,3,1
"1617",2569,75,65,-0.0734217275968895,2.07666960200582,90.6,20,60,25,100,0,66.7,0,0,11.1,66.7,5,4,7,4,5,6,5,5,4,7,6,6,4,2
"1618",2569,75,65,-0.0734217275968895,2.07666960200582,90.6,20,60,25,100,0,66.7,0,0,11.1,66.7,5,4,6,4,4,7,5,5,2,5,7,4,4,1
"1619",2569,75,65,-0.0734217275968895,2.07666960200582,90.6,20,60,25,100,0,66.7,0,0,11.1,66.7,5,4,6,5,4,6,7,7,2,6,6,4,4,2
"1620",2570,80,50,0.498928888057936,-0.49589583813179,90.6,80,90,100,100,0,0,0,0,0,25,1,6,6,3,4,7,2,4,1,6,6,6,3,1
"1621",2571,85,70,-0.645772343251715,-1.35513269513775,3.1,40,90,100,100,66.7,0,100,0,44.4,16.7,6,5,6,4,5,6,5,4,4,4,6,6,4,1
"1622",2572,60,45,-0.361748729468118,0.219277354226466,75,0,30,33.3,91.7,0,0,0,0,0,33.3,1,7,6,4,5,5,3,5,1,2,5,2,4,3
"1623",2573,75,55,-0.645772343251715,-0.928086832074909,90.6,0,20,50,83.3,0,100,0,0,0,25,5,7,7,5,5,6,2,5,6,6,5,6,4,2
"1624",2574,65,85,1.07558289180039,-0.356977304364359,100,70,90,100,100,100,100,100,55.6,66.7,58.3,6,5,6,7,5,7,2,2,1,6,4,7,3,3
"1625",2575,70,65,0.787255889929164,-0.49589583813179,90.6,90,50,91.7,100,100,100,100,0,55.6,41.7,6,7,5,7,5,6,6,6,5,5,4,4,4,3
"1626",2576,65,45,-2.08310396452022,-1.06700536584234,40.6,0,10,75,83.3,0,0,0,0,0,50,4,6,6,4,7,7,7,7,7,7,7,7,4,3
"1627",2577,60,55,0.498928888057936,-0.49589583813179,81.2,20,40,75,100,100,100,100,11.1,11.1,8.3,3,5,5,4,4,4,5,5,3,5,4,4,4,1
"1628",2578,75,50,-1.50644996077777,-0.928086832074909,0,0,0,50,75,0,100,0,0,11.1,41.7,5,3,5,7,6,7,5,6,1,2,4,6,3,1
"1629",2579,80,50,0.787255889929164,-1.06700536584234,90.6,30,20,91.7,100,100,100,100,11.1,11.1,41.7,6,6,6,6,6,6,6,6,7,6,6,7,4,3
"1630",2580,80,55,-0.0734217275968895,-1.06700536584234,84.4,10,70,25,100,0,100,0,55.6,33.3,41.7,6,6,6,7,5,7,3,4,3,6,6,6,4,3
"1631",2581,65,65,0.498928888057936,0.219277354226466,87.5,40,60,100,91.7,100,100,100,66.7,66.7,8.3,5,7,7,1,5,7,5,4,2,6,5,7,3,1
"1632",2582,80,70,0.214905274274339,-0.928086832074909,68.8,10,60,25,100,0,66.7,66.7,0,0,41.7,5,6,5,7,7,6,5,5,5,6,6,6,5,2
"1633",2583,60,65,0.787255889929164,1.21743274499986,100,90,100,100,100,100,100,100,66.7,66.7,75,5,7,6,7,2,6,2,6,6,6,3,6,3,1
"1634",2584,95,60,-0.0734217275968895,-0.639959502779497,81.2,80,80,50,50,100,100,100,0,0,33.3,2,6,6,4,5,6,5,5,2,5,4,6,5,1
"1635",2585,75,40,-1.50644996077777,-0.784023167427203,62.5,0,0,25,25,0,0,0,0,0,25,2,6,4,4,5,7,4,3,1,2,2,5,2,1
"1636",2586,65,60,-0.0734217275968895,-0.0688499750689463,93.8,40,100,100,100,100,100,100,66.7,66.7,50,6,6,6,6,5,6,5,5,5,5,5,6,4,2
"1637",2587,95,60,-0.361748729468118,-1.06700536584234,90.6,80,90,91.7,100,100,100,100,11.1,11.1,8.3,5,6,7,7,6,7,5,6,5,5,5,6,4,4
"1638",2588,95,90,1.35960650558399,-1.7821785582006,100,100,80,83.3,100,100,100,100,100,100,91.7,6,7,5,7,2,7,1,7,7,7,2,7,1,5
"1639",2589,80,65,0.214905274274339,-0.784023167427203,87.5,50,90,91.7,91.7,0,66.7,0,11.1,66.7,8.3,5,7,5,7,2,7,1,4,6,5,2,6,3,1
"1640",2590,45,60,-0.934099345122943,0.929305415704448,53.1,20,40,33.3,100,0,33.3,0,0,0,33.3,1,1,6,2,5,5,3,2,1,2,5,6,4,4
"1641",2591,60,50,-0.934099345122943,-0.784023167427203,87.5,0,0,25,58.3,0,33.3,0,11.1,0,25,1,3,7,3,5,5,3,2,1,5,5,1,2,2
"1642",2592,95,75,1.07558289180039,-0.49589583813179,93.8,90,100,100,100,100,100,100,44.4,77.8,100,7,7,7,3,6,7,2,7,6,7,6,7,4,5
"1643",2594,75,55,0.214905274274339,-0.356977304364359,90.6,60,50,91.7,100,100,100,100,44.4,22.2,75,6,6,6,4,5,6,5,6,6,6,5,6,4,1
"1644",2596,30,75,-0.645772343251715,-0.356977304364359,87.5,10,20,25,41.7,0,100,66.7,0,22.2,16.7,1,1,5,4,5,5,6,3,1,5,5,4,4,1
"1645",2598,60,45,0.787255889929164,0.219277354226466,87.5,50,100,83.3,91.7,100,100,100,88.9,100,58.3,6,6,6,3,6,6,4,7,4,3,4,6,4,4
"1646",2599,65,65,0.498928888057936,-0.212913639716653,100,90,80,100,100,100,100,100,11.1,22.2,0,5,6,6,7,5,7,2,4,6,6,5,4,3,3
"1647",2600,80,85,-0.361748729468118,-0.928086832074909,81.2,70,100,25,91.7,0,100,0,11.1,77.8,16.7,5,6,6,7,5,6,5,5,5,6,4,6,5,2
"1648",2601,70,60,0.214905274274339,0.790386881937017,81.2,90,80,91.7,100,100,100,33.3,44.4,44.4,41.7,2,5,4,6,4,6,6,4,2,6,5,5,4,5
"1649",2602,85,75,0.498928888057936,-0.49589583813179,96.9,0,0,83.3,100,100,100,100,11.1,66.7,0,6,7,6,3,4,5,6,7,5,5,6,5,4,3
"1650",2603,70,70,-1.22242634699417,0.0752136895787599,87.5,0,60,50,100,0,100,100,0,33.3,33.3,6,7,5,7,5,7,3,6,6,5,6,5,4,2
