id_code,cohort,start_time,end_time,duration,USborn,18plus,RUniYrs,School year,major,ratereading,ratewriting,ratespeaking,accent,born outside,engfirst,polideo,partypick,agecomeus,ssn,religion,othrel,denom,collcredits,englevel,firstlang,prevexp,expparticip,firstlogin,FathEd,FathOcc,MothEd,Income,class,gender,SelfIncome,marital,comfyspkreadeng,turn18quarter,gpa,mothocc,closerparty,Ethnic,hispdetail,hispother,asiandetail,asianother,ethdenomination,affirmgoodfaith,usemydata,birthdate,plan4yearuni,age,wheremomborn,wheremomraised,wheredadborn,wheredadraised,stateborn,Motheth,mothethexp,fatheth,fathethexp,socpsychclass,missionfoothill,majorconc,highestdegstrin,otherdegree,SES,acknowledge,SDO1,SDO2,SDO3,SDO4,SDO5,SDO6,learnid_1,learnid_2,learnid_3,gms.in_1,gms.in_2,wmnpromote,geninequalex,geninequalprob,geninequalhigh,discrimnoprob,discrimjobs,sexisttv,menwomeneq,womenmenop,opsociety,allgrpadvance,lowtohighstatus,certaingroups,definementor,hopementee,goalsmentor,somementor,benfitmentor,gaystraight,pellgrant,declaremaj,changingmaj,commonmaj,howbalancdist,underforty,averagpersdist,typicalsucdist,typicalunsuc,genderhappens,oppgender,govpolicydont,unfairfavorgen,risefallgender,uniquegender,govpolicybad,SEC532,SEC533,chairparts,spatialrel,diagrams,math1,math2,math3,math4,math5,math6,math7,math8,math9,math10,math11,math14,math15,math16,howmanymath,mathposthigh
77071,Fall17,10/5/2017 18:52,10/5/2017 19:17,25,1,1,1,3,Associate of science in Nursing,3,3,3,0,n/a,1,4,5,0,1,2,n/a,2,unsure,5,[Decline to Answer],0,n/a,"Yes, this is my first time in the REP",5,"Engineer, retired",5,8,2,2,3,1,1,2,3,Nurse,4,4,8,n/a,4,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",12/5/1995,6,21,"Makati, Philippines",Makati Philippines,"Cavite, Philippines","Cavite, Philippines",California,4,n/a,4,n/a,2,1,10,3,[Decline to Answer],3,1,4,2,3,6,7,7,5,6,6,4,4,4,7,7,7,1,1,1,1,1,5,2,7,7,A mentor is someone that you look up to in a work environment. they provide guidance and advice in areas of weakness.,[Decline to Answer],[Decline to Answer],2,[Decline to Answer],2,1,1,"no, i've wanted to pursue a career in nursing since i was 5 years old.","Undecided on what they want to do for the rest of their lives, multiple options, ever-changing resources i;e technology",0,1,25,85,25,3,6,2,2,4,5,5,135,27,6,6,6,3,6,4,4,4,6,3,2,3,2,Geometry,"1, 2",[Decline to Answer],[Decline to Answer],3,1
77074,Fall17,10/5/2017 21:10,10/5/2017 21:32,22,1,1,4,5,Nursing,2,3,4,1,N/A,1,3,1,2,1,2,N/A,4,90,2,[Decline to Answer],0,[Decline to Answer],"No,  I have been in the REP before and made a new account.  If so STOP-log out and contact the REP Admin with your course number, section, or CRN.",3,Mechanic,5,9,4,2,4,1,1,2,3.2,Accountant,2,4,7,N/A,5,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",4/8/1996,6,21,"Cavite, Philippines","Cavite, Philippines","Olongapo, Philippines","Olongapo, Philippijes",CA,4,Filipino,4,Filipino,1,2,10,4,[Decline to Answer],6,1,3,4,3,5,2,5,2,4,4,4,4,5,5,3,5,6,4,7,4,3,4,3,5,4,Someone to teach you,Learning something,Career and personal goals,1,I have guidance,2,1,1,"No, Im set on my major",If they decide they wanna change it,60,1,60,65,60,5,5,2,5,2,3,5,245,27,3,4,4,5,4,5,5,5,5,4,4,4,2,Stastics,5,Satistics 2014,[Decline to Answer],3,1
77077,Fall17,10/5/2017 19:39,10/5/2017 20:17,38,1,1,1,2,business and social science,3,3,3,0,n/a,1,4,5,0,1,2,n/a,4,30,5,english,0,n/a,"Yes, this is my first time in the REP",1,n/a,2,14,3,1,14,1,1,2,2.5,n/a,4,2,8,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",11/15/1991,5,25,"memphis, tn, us",[Decline to Answer],"oakland, ca, us","oakland, ca , us",CA,2,n/a,2,n/a,1,2,10,3,[Decline to Answer],5,1,5,6,4,5,6,6,5,5,5,2,5,6,4,4,4,4,4,4,4,4,6,6,6,6,a mentor is someone who helps guide through your journey to success. should be able to help you in any aspect you need help in.,[Decline to Answer],[Decline to Answer],1,[Decline to Answer],2,1,1,[Decline to Answer],[Decline to Answer],50,1,50,50,50,5,6,5,6,5,5,6,200,38,6,6,5,5,5,6,5,6,6,5,6,5,1,math F220 elementary algebra,1,[Decline to Answer],[Decline to Answer],3,2
77080,Fall17,10/5/2017 19:45,10/5/2017 20:26,41,0,1,2,4,Women's Studies,4,4,5,1,Nigeria,1,4,1,1,1,2,N/A,2,60,4,English,0,N/A,"Yes, this is my first time in the REP",2,N/A,5,3,1,2,3,1,1,2,2.7,Nurse Assistant,4,2,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",9/15/1994,6,23,Nigeria,Nigeria,Nigeria,Nigeria,"Lagos, Nigeria",2,N/A,2,N/A,1,2,10,3,[Decline to Answer],3,1,4,2,2,7,6,6,2,2,2,3,4,1,7,7,7,1,7,7,1,1,1,1,6,7,A mentor is someone one can seek to influence them in the right way for success.,Exponential growth.,"Spiritual goals, educational goals, financial/career goals, family goals.",1,A mirror. Being able to reflect on my past behavior and looking for ways to improve.,2,1,1,"No, because I would like to have a meaningful academic experience.","Unhappiness, lack of fulfillment, a shift in motivation,",5,1,10,5,5,6,6,1,4,6,4,6,25,33,3,3,5,3,4,5,5,6,6,4,4,3,2,Trigonometry,"1, 2, 3, 5","Algebra 2012, Geometry 2010, Trigonometry 2017, Statistics 2015.",[Decline to Answer],3,2
77083,Fall17,10/5/2017 19:45,10/5/2017 20:32,47,1,1,1,3,Social Science,4,3,4,1,N/A,1,2,1,1,1,6,N/A,1,I am not sure,4,English,0,N/A,"Yes, this is my first time in the REP",2,Last worked at a care home,3,14,3,1,2,1,1,2,3.4,Managed care homes,2,7,8,N/A,7,N/A,Filipino and Caucasian,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",5/4/1998,5,19,Philippines,[Decline to Answer],Alabama,Alabama,OR,4,Filipino,1,N/A,1,2,4,3,[Decline to Answer],5,1,1,1,1,7,7,7,4,5,5,2,6,5,7,7,7,1,6,2,4,2,2,4,6,6,"A mentor is someone that is intelligent or wise, who is looked up at to teach those that need certain information.",[Decline to Answer],Become almost as skilled/ intelligent as any of their mentees,2,[Decline to Answer],2,2,1,No,[Decline to Answer],20,1,40,20,30,6,3,5,6,4,5,6,110,35,5,5,6,5,6,7,5,6,6,2,6,4,1,Precalculus,3,"Precalculus in 2016, precalculus in 2017",[Decline to Answer],4,3
77086,Fall17,10/5/2017 20:16,10/5/2017 20:52,36,1,1,This is my first year of college,2,Business,4,3,4,0,N/A,1,2,1,0,1,2,N/A,2,15,5,English,0,N/A,"Yes, this is my first time in the REP",2,Corrections officer,2,8,3,1,14,1,1,2,3.5,school nurse,4,6,2,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1/24/1996,6,21,"Ewa Beach, Hawaii, America","Ewa Beach, Hawaii, America","Ewa Beach, Hawaii, America","Ewa Beach, Hawaii, America",Hawaii,3,N/A,4,N/A,1,2,10,3,[Decline to Answer],5,1,3,3,3,5,6,5,4,4,3,2,5,5,6,6,5,2,5,2,2,2,6,5,6,5,"someone who strongly influences you, and guides you in your life and work. someone you look up to",a new way and ideas to look at things,clear and full understanding of the material,1,[Decline to Answer],2,1,1,NO,Change of heart,35,1,35,35,35,7,2,3,3,4,6,7,140,32,3,6,5,3,6,7,5,2,7,6,6,2,1,math 220 elementary algebra,6,[Decline to Answer],[Decline to Answer],4,1
77089,Fall17,10/5/2017 20:15,10/5/2017 20:27,12,0,1,3,4,kinesiology,3,3,3,0,croatia,0,8,6,2,1,7,catholic,2,89,4,croatian,0,[Decline to Answer],"Yes, this is my first time in the REP",2,solder,2,2,2,1,1,3,0,2,2.5,economist,3,1,8,na,7,na,na,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",70893,2,24,croatia,zagreb,croatia,zagreb,na,1,na,1,na,2,1,10,3,[Decline to Answer],5,1,4,3,5,4,4,4,3,5,3,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,good help,[Decline to Answer],[Decline to Answer],2,[Decline to Answer],3,2,1,[Decline to Answer],[Decline to Answer],20,1,35,80,15,5,4,4,4,5,4,5,150,31,4,4,4,1,1,7,4,4,4,3,3,2,2,2,"1, 2, 5",2015,2015,4,1
77092,Fall17,10/5/2017 20:20,10/5/2017 20:47,27,1,1,2,4,Economics,5,5,5,1,N/A,1,2,3,0,1,6,N/A,1,78,5,English,0,N /A,"Yes, this is my first time in the REP",6,Lawyer,6,11,4,2,14,2,1,2,3.93,Lawyer,2,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",12/17/1991,6,25,"Meriden, Connecticut, US","Meriden, Connecticut, US","Idaho, US","Ewa Beach, Oahu, Hawaii, US",CA,1,White,1,White,2,2,10,3,[Decline to Answer],7,1,1,1,1,6,6,6,5,5,6,3,6,2,7,7,7,1,6,1,2,2,5,5,6,2,"Someone who provides advice, guidance and inspiration.",Knowledge.,More self confidence regarding my education.,1,Succeeding in ways I had previously thought I couldn't.,4,1,1,"No, I am certain I want to study economics.",Uncertainty about where their true interests lie.,0,1,15,0,10,6,5,2,6,3,5,3,25,30,6,5,7,5,7,6,7,4,7,2,4,3,2,Pre Calculus,"1, 2, 3","Pre Calc 2008/9, Trigonometry 2007/8, Geometry 2006/7, Algebra 2005/6",[Decline to Answer],3,1
77095,Fall17,10/5/2017 20:24,10/5/2017 21:16,52,1,1,3,4,Public Health,3,3,3,0,N/A,1,4,5,0,1,2,N/A,2,71,5,English,0,N/A,"Yes, this is my first time in the REP",1,Carpet Cleaner,1,4,2,2,14,1,1,2,2781,Technician,3,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",6/25/1996,6,21,"Zacapu, Michoacan, Mexico","Zacapu, Michoacan, Mexico","Teuchitlan, Jalisco, Mexico","Teuchitlan, Jalisco, Mexico",CA,3,Mexican,3,Mexican,2,1,10,4,[Decline to Answer],4,1,2,2,2,6,6,5,4,4,4,3,5,6,5,5,4,3,5,3,3,5,2,2,5,5,Someone who guides others into a specific path and provides support when needed.,Guidance,[Decline to Answer],1,[Decline to Answer],2,1,1,I may not consider changing my declared major because it interests me,"I think the most common reasons why someone would change their major are money, time, and loss/lack of interest",35,1,25,45,0,4,2,4,2,2,6,4,105,24,5,4,5,2,6,6,6,6,6,3,4,1,2,Statistics,"1, 5",Statistics in 2016,[Decline to Answer],4,3
77098,Fall17,10/5/2017 20:29,10/5/2017 20:56,27,1,1,2,3,psychology,5,4,4,0,n/a,0,6,1,0,1,7,catholic,2,66,5,spanish,0,n/a,"Yes, this is my first time in the REP",1,no job,3,5,2,2,3,1,1,2,2.48,maintenance,4,3,6,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",7/13/1993,6,24,"los reyes, michoacan","los reyes, michoacan","mexico city, mexico","mexico city, mexico",ca,3,n/a,3,n/a,3,2,10,3,[Decline to Answer],4,1,2,2,2,7,7,7,3,3,3,3,6,6,6,6,6,2,5,1,4,4,4,3,5,5,someone who helps and guides you through tough situations,"attentive listening, and positive feedback",[Decline to Answer],1,"positive feedback, different views and opinions",2,2,1,"yes, to biology to get prerequisites done for medical school",schooling time and classes taken,50,1,50,50,50,5,3,2,2,4,4,4,200,24,4,4,4,1,2,6,1,6,5,5,2,1,2,intermediate alegebra,"1, 2",2015,[Decline to Answer],3,1
77101,Fall17,10/5/2017 20:42,10/5/2017 21:09,27,1,1,0,2,Biological Sciences,5,5,5,0,N/A,1,3,3,0,1,2,N/A,4,10,5,[Decline to Answer],0,N/A,"Yes, this is my first time in the REP",3,Technician,6,12,2,2,7,3,1,2,3,Doctor Of Nursing Practice,2,2,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",10/2/1986,6,31,"Long Beach, CA, USA","Compton,CA,USA","Omaha,NE","Omaha,NE",CA,2,N/A,2,N/A,2,1,10,3,[Decline to Answer],5,1,1,1,1,7,7,7,5,5,5,1,6,5,6,6,6,1,7,7,1,1,3,3,6,6,Some one who guides you with your goals,Confidence that I also can achieve what they have done,Procrastination,2,[Decline to Answer],2,1,1,No. Nursing is my passion,Lack of income after school,25,1,25,25,25,5,5,1,5,5,3,6,100,30,5,4,6,4,7,7,6,6,6,5,6,1,2,Algebra,"1, 2",Algebra 2016,na,3,3
77104,Fall17,10/5/2017 21:00,10/5/2017 21:52,52,1,1,3,5,Sociology,4,4,5,0,n/a,1,4,5,0,1,2,n/a,2,77,5,English,0,n/a,"Yes, this is my first time in the REP",5,Worked for AT&T who fixed phone lines,5,7,3,1,14,1,1,2,2.62,A nurse,2,4,8,n/a,4,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1/24/1995,6,22,Philippines,Philippines,Philippines,Philippines,CA,4,Filippino,4,Filippino,1,2,10,3,[Decline to Answer],5,1,3,5,4,5,5,5,6,6,5,3,5,4,6,7,5,1,5,3,5,5,6,6,4,6,Someone you can go to for help,Most important thing I would want to get out of a mentoring relationship is a strong bond with one another,working on communication along with comfort,1,"I have received life lessons, influence when it comes to school, and a brotherhood.",2,2,1,No i do not plan on changing my major,Not interested or do know what to do with the major,50,1,50,50,50,1,4,1,1,4,2,6,200,19,5,5,3,5,5,7,3,5,6,5,5,3,2,Statistics,"1, 5","Algebra in 2015, Statustics in 2016",[Decline to Answer],4,4
77107,Fall17,10/5/2017 21:50,10/5/2017 22:10,20,1,1,6,7,Biology and Psychology,5,5,5,1,N/A,1,4,1,0,1,3,N/A,1,238,5,english,0,N/A,"Yes, this is my first time in the REP",6,Research Scientist,6,11,5,2,14,1,1,2,3.25,School Teacher,4,4,8,N/A,6,Indian,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",9/13/1993,7,24,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India","Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",CA,6,Asian Indian,6,Asian Indian,1,1,10,5,[Decline to Answer],7,1,4,2,1,6,7,7,4,5,5,5,3,5,6,6,3,2,6,1,5,4,5,3,6,7,A mentor is an experienced learner who helps strengthen a student's weaknesses and reinforce his/her strengths,[Decline to Answer],[Decline to Answer],1,[Decline to Answer],2,1,1,[Decline to Answer],[Decline to Answer],35,1,30,40,20,6,6,6,5,3,4,6,125,36,6,5,7,5,5,6,4,5,5,2,6,6,2,Statistics,"1, 2, 3, 4, 5",Statistics in 2012,[Decline to Answer],5,5
77110,Fall17,10/5/2017 22:42,10/5/2017 23:20,38,0,1,2,4,general education-social science,1,1,1,0,Japan,0,2,1,2,0,6,n/a,1,5.3,2,Japanese,0,[Decline to Answer],"Yes, this is my first time in the REP",5,engineer,4,7,3,2,14,1,0,2,2.6,housewife,4,4,8,n/a,2,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",6/17/1996,1,21,Japan,Japan,Japan,Japan,Chiba,4,Japanese,4,Japanese,1,2,10,3,[Decline to Answer],5,1,2,2,2,6,6,2,6,6,6,5,6,3,5,5,4,2,5,4,3,3,2,3,5,5,I define it as a person who give advice and help,You need to do better than the mentor.,success in something we are working,1,I learned good attitudes towards a job and important relationships.,2,2,1,no,because they get interest in another field of study,10,1,25,15,30,5,5,1,1,5,3,6,80,26,3,3,5,1,5,5,3,6,6,6,6,2,2,math 108,1,Algebra in 2015,[Decline to Answer],2,1
77113,Fall17,10/6/2017 13:00,10/6/2017 13:31,31,0,1,4,3,Computer Science,2,2,2,0,Ukraine,0,3,1,2,1,2,Jewish,7,35,3,Ukrainian,0,[Decline to Answer],"Yes, this is my first time in the REP",6,Finance,3,6,1,1,14,2,1,2,2.9,Alcoholic,2,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",12/2/1983,6,33,"Kiev, Ukraine","Kiev, Ukraine","Kiev, Ukraine","Kiev, Ukraine","Kiev, Ukraine",1,N/A,1,N/A,2,1,2,4,[Decline to Answer],2,1,3,3,5,5,6,4,4,3,5,2,6,7,5,4,2,5,4,4,5,6,5,5,5,4,[Decline to Answer],[Decline to Answer],[Decline to Answer],2,[Decline to Answer],2,2,1,[Decline to Answer],[Decline to Answer],40,1,40,75,50,2,3,4,3,3,4,4,205,23,6,4,3,5,6,6,4,5,6,4,5,2,2,Pre-Calculus,"1, 2, 3, 5, 6","Algebra 2001, Geometry 2000, Pre-Calculus 2003, Statistics 2004",programming Classes 2017,4,3
77116,Fall17,10/5/2017 22:45,10/5/2017 23:46,61,0,1,1,2,sociology,3,2,4,1,mexico,0,4,1,1,1,7,catholic,2,25,5,spanish,1,[Decline to Answer],"Yes, this is my first time in the REP",1,Custodian,2,9,2,2,6,1,0,2,3,Custodian,2,3,1,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",6/10/1989,4,28,mexico,mexico,mexico,mexico,Guanajuato,3,mexican,3,mexican,1,2,10,3,[Decline to Answer],7,1,4,7,2,6,6,6,5,5,4,1,5,4,2,6,6,1,6,1,1,1,3,3,6,5,somebody that gives you advice and helps you improve and further yourself,someone that gives me constructive criticism that can help me in my career and will help me in life,a successful career,2,[Decline to Answer],2,2,2,[Decline to Answer],they are not passionate about the degree,40,1,45,35,25,4,4,2,3,5,5,7,145,30,5,4,3,1,7,5,2,1,7,7,7,2,2,algebra,1,2007,2007,2,1
77119,Fall17,10/9/2017 21:01,10/9/2017 22:55,114,1,1,one,3,biology,4,3,3,1,N/A,1,5,2,0,1,2,N/A,4,I do not currently know,5,English,0,N/A,"Yes, this is my first time in the REP",5,Mechanical Engineer,6,12,4,2,2,1,1,2,2 point 0,Mental Health Therapist,1,8,8,N/A,6,Cambodian,Multiethnic,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",8/20/1998,6,19,Cambodia,[Decline to Answer],New York,California,CA,4,Cambodian,1,White,2,1,10,3,[Decline to Answer],4,1,2,1,2,3,4,5,4,3,5,2,6,6,6,6,6,3,5,5,5,7,5,5,2,2,Authority who gives advise about career choices or specific situations in life.,Hands on experience instead of just advise by word of mouth,That we could become close friends instead of just a professional relationship,1,[Decline to Answer],2,2,1,Yes.,New Interests,45,1,50,50,0,5,6,5,2,5,6,6,145,35,6,4,3,2,7,7,6,5,6,6,6,1,1,algebra two,"1, 2, 3, 6",[Decline to Answer],[Decline to Answer],4,2
77122,Fall17,10/5/2017 22:57,10/5/2017 23:20,23,1,1,1,3,Computer Science,4,4,4,0,N/A,1,3,6,0,1,6,N/A,1,9,5,English,0,N/A,"Yes, this is my first time in the REP",3,N/A,3,6,3,1,14,1,1,2,I forgot,Buisness,2,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",6/17/1998,3,19,United States,CA,United States,CA,CA,1,N/A,3,N/A,2,1,2,3,[Decline to Answer],4,1,4,4,3,6,6,5,3,2,2,5,4,5,6,4,5,3,5,2,3,4,3,3,5,6,Someone who helps a person in a specific subject.,Learn the subject your trying to learn from the tutor and remember it.,[Decline to Answer],2,[Decline to Answer],2,,1,"Maybe, honestly unsure","Unsure, not happy with what they original chose",30,1,30,65,80,4,4,6,4,2,4,6,205,30,3,4,5,3,6,6,4,4,6,3,5,2,2,Pre-Calculus,"1, 2, 3",[Decline to Answer],[Decline to Answer],4,2
77125,Fall17,10/5/2017 23:02,10/5/2017 23:51,49,1,1,1,3,Computer Science,4,5,5,1,N/A,1,2,1,0,1,1,N/A,1,54,5,English,0,N/A,"Yes, this is my first time in the REP",5,Software Engineer,1,11,6,2,14,1,1,2,3.5,None,4,7,8,N/A,5,N/A,Vietnamese and caucasian decent,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",4/5/1998,6,19,"Hue, Vietnam","Hue, Vietnam","Ann Arbor, Michigan, USA","Cape Cod, Massachusetts, USA",CA,4,Vietnamese,1,"Irish, French, British.",6,2,2,3,[Decline to Answer],8,1,1,2,1,6,7,6,5,4,6,3,4,2,7,7,7,1,6,1,1,1,5,5,7,7,"A mentor is someone who inspires one or more people be/do better, or to improve.",The itch to learn more and the feeling that I'm contributing to something of significance that can benefit others.,My goal would just be to learn and to immerse myself in the experience along with building a professional relationship.,1,I learned about what it takes to be a leader and the importance of being a self advocate and showing integrity.,2,2,1,"No, because I enjoy the challenge of it and I like how I get to attack problems differently from how I would in other situations. In other words, the puzzle factor entices me.","Outside pressure, lack in confidence, overall post-college job payout, or they realized that what they're specializing in isn't something they truly enjoy.",35,1,45,30,50,6,5,2,4,5,3,7,160,32,5,5,6,6,7,7,7,2,5,4,4,6,2,Math 1B,"1, 2, 3, 4","Algebra in 2012, Geometry in 2013, Trigonometry in 2014, Pre-Calculus in 2015, Calculus in 2017",[Decline to Answer],4,2
77128,Fall17,10/5/2017 23:30,10/5/2017 23:54,24,0,1,3,5,Computer Science,5,5,5,0,Philippines,0,3,1,1,1,7,Sikh,1,120,5,Punjabi,0,[Decline to Answer],"Yes, this is my first time in the REP",2,Cook,2,3,2,1,14,1,1,2,3.2,Lab Technician,4,4,8,N/A,6,Asian Indian,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",4/8/1996,7,21,"Punjab, India","Punjab, India","Punjab, India","Punjab, India","Manila, Philippines",4,Asian Indian,4,Asian Indian,2,2,2,3,[Decline to Answer],8,1,2,2,2,5,6,6,6,6,6,1,4,4,6,6,5,1,6,2,5,5,7,7,6,5,A person that you can trust and ask for guidance on any issue.,Honesty and trust for what is best for you (as responses from the mentor).,Ability and articulate and work towards my goals.,1,I was able to develop a plan to go to college and follow through on it.,2,1,1,"No, because I am confident in my major and really close to graduating with it.",The major was not actually enjoyable or interesting to them.,40,1,45,35,20,5,2,2,7,2,5,6,140,29,6,6,7,7,7,2,6,6,6,2,5,6,2,Linear Algebra,"1, 2, 3, 4, 5","Algebra in 2010, Geometry in 2011, Pre-Calculus/Triginometry in 2012, Calculus in 2013, Statistics in 2014",[Decline to Answer],4,5
77131,Fall17,10/5/2017 23:42,10/6/2017 0:20,38,1,1,1,3,nursing,3,3,3,0,N/A,1,3,1,0,1,6,N/A,1,17`,5,English,0,N/A,"Yes, this is my first time in the REP",1,refurbish tech,1,11,2,2,14,1,1,2,1409,stock team,4,3,5,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",4/20/1998,5,19,El Salvador,El Salvador,Los Angeles,Los Angeles,CA,3,Salvadoran,3,Mexican,2,1,10,3,[Decline to Answer],6,1,2,2,2,6,6,6,3,2,4,1,5,5,6,6,2,2,6,2,2,3,3,5,6,6,someone to teach and guide you,new skills,[Decline to Answer],2,[Decline to Answer],2,,1,[Decline to Answer],uncertain,30,1,30,15,15,4,3,5,6,3,5,6,90,32,2,4,5,1,6,6,5,6,6,3,5,1,2,elementary algebra,1,2017,[Decline to Answer],4,1
77134,Fall17,10/5/2017 23:49,10/6/2017 0:03,14,0,1,4,5,economics,3,3,3,0,China,0,4,5,2,0,6,n/a,1,175,3,Chinese,0,[Decline to Answer],"Yes, this is my first time in the REP",7,n/a,7,14,4,1,14,1,1,2,3,n/a,4,4,8,n/a,1,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",10/25/1993,7,24,China,China,China,China,China,4,N/A,4,N/A,1,2,10,5,[Decline to Answer],6,1,4,4,3,6,6,6,4,4,4,3,3,5,6,5,3,3,5,3,4,4,4,4,6,5,experienced adviser,career advice,find a job,2,[Decline to Answer],2,2,1,no,want to learn new things,35,1,30,40,30,4,2,6,3,2,6,6,135,29,6,6,6,6,6,2,6,5,6,6,6,4,2,statistics,"1, 3, 4, 5",[Decline to Answer],[Decline to Answer],5,3
77137,Fall17,10/6/2017 0:53,10/6/2017 1:07,14,1,1,0,2,Business,3,3,3,0,N/A,1,2,1,0,1,1,N/A,1,0,4,English,0,N/A,"Yes, this is my first time in the REP",1,Technician,2,5,3,1,14,1,1,2,"Highschool GPA : 3.89 Unweighted.  Attending first year of college, no college GPA yet.",Technician,2,4,8,N/A,5,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",9/12/1999,6,18,Vietnam,Vietnam,Vietnam,Vietnam,CA,4,N/A,4,N/A,2,2,10,3,[Decline to Answer],5,1,4,4,1,7,7,7,4,4,4,4,4,5,7,7,6,2,6,6,4,3,4,6,5,4,Someone who teaches the subject well and cares for their students ability to learn.,Knowledge and skills,[Decline to Answer],2,[Decline to Answer],2,1,2,I haven't found what im passionate about yet. I want to get a job that i will enjoy for the rest of my life,They don't like the subjects being taught,0,1,55,55,0,4,4,4,4,4,5,5,110,30,6,4,3,4,4,5,3,5,4,5,5,6,2,AP Calculus BC (High School),"1, 2, 3, 4","Calculus 2017, Calculus 2016, Pre-Calculus 2015, Alegbra 2 2014,  Geometry 2013, Algebra 1 2012",[Decline to Answer],4,4
77140,Fall17,10/6/2017 9:55,10/6/2017 10:09,14,1,1,6,7,Nutrition,3,3,4,1,n/a,0,4,1,0,1,1,n/a,1,130,5,cantonese,0,[Decline to Answer],"Yes, this is my first time in the REP",1,gardener,1,2,1,2,14,1,1,2,3.35,server at panda express,2,4,8,n/a,1,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",10/22/1992,7,24,vietnam,vietnam,vietnam,vietnam,CA,4,n/a,4,n/a,1,2,10,5,[Decline to Answer],7,1,1,1,1,7,7,7,4,4,4,4,5,5,7,7,7,1,7,6,1,1,7,6,5,5,[Decline to Answer],[Decline to Answer],[Decline to Answer],1,[Decline to Answer],3,1,1,[Decline to Answer],[Decline to Answer],50,1,40,75,30,7,5,3,5,5,5,7,195,37,6,6,7,4,6,6,6,5,5,6,6,3,2,calculus,"1, 2, 3, 4, 5","Algebra in 2008, Geometry in 2009, Pre-calculus/trig in 2010, Calculus in 2011-2014",[Decline to Answer],4,2
77143,Fall17,10/6/2017 0:47,10/6/2017 1:53,66,1,1,4,6,Broadcasting/Communications,5,5,5,1,N/A,1,6,2,0,1,2,N/A,7,48,5,English,0,N/A,"Yes, this is my first time in the REP",5,Aircraft Mechanic,4,11,5,1,14,1,1,2,2.86,Teacher Assistant,4,7,5,N/A,7,N/A,"I picked ""Multiracial or Multiethnic"" because I'm half American Indian/Native American and half Latino/Hispanic.","Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",2/11/1994,6,23,"Berlin, UsulutÌÁn, El Salvador","Zacatecoluca, La Paz, El Salvador","Washington, D.C., United States","Chevy Chase, Maryland, United States",CA,3,Latino,5,American Indian,2,2,10,3,N/A,7,1,5,5,4,6,7,7,4,5,4,5,6,6,5,6,5,5,5,7,6,5,5,5,6,7,I would define a mentor as a person that is there to watch someone over.,[Decline to Answer],[Decline to Answer],1,[Decline to Answer],,2,1,"No, I'm not considering changing my declared major because I so badly want to get into broadcasting.",I think someone would change majors because either they can't figure out what they would like to do after college or they can't make up their mind.,35,1,25,15,0,4,6,4,7,2,1,7,75,31,1,4,5,6,6,7,6,4,6,2,1,6,2,Elementary Statistics,"1, 5","Algebra in 2014 and 2015, Statistics in 2016 and 2017",N/A,3,3
