id_code,cohort,start_time,end_time,duration,USborn,18plus,RUniYrs,School year,major,ratereading,ratewriting,ratespeaking,accent,born outside,engfirst,polideo,partypick,agecomeus,ssn,religion,othrel,denom,collcredits,englevel,firstlang,prevexp,expparticip,firstlogin,FathEd,FathOcc,MothEd,Income,class,gender,SelfIncome,marital,comfyspkreadeng,ADHD,learndisability,skinallergy,headinjury,turn18quarter,gpa,mothocc,closerparty,Ethnic,hispdetail,hispother,asiandetail,asianother,ethdenomination,affirmgoodfaith,usemydata,handedness,birthdate,plan4yearuni,age,wheremomborn,wheremomraised,wheredadborn,wheredadraised,stateborn,fatigue,teethclench,templesach,mouthwide,jawjoint,clickjoint,Motheth,mothethexp,fatheth,fathethexp,socpsychclass,missionfoothill,grindwakeful,majorconc,highestdegstrin,otherdegree,SES,acknowledge,SDO1,SDO2,SDO3,SDO4,SDO5,SDO6,learnid_1,learnid_2,learnid_3,gms.in_1,gms.in_2,childunder18,clenchwakeful,grindteeth,clenchteeth,dentition,wmnpromote,geninequalex,geninequalprob,geninequalhigh,discrimnoprob,discrimjobs,sexisttv,menwomeneq,womenmenop,opsociety,allgrpadvance,lowtohighstatus,certaingroups,baldistribution,operlaptop,operphone,phonecard,definementor,hopementee,goalsmentor,somementor,benfitmentor,gaystraight,pellgrant,mancomplete,specialfavor,innocentremark,womeasily,qualitypure,womcherish,womcontrol,womexagg,womfaircomp,fewwomteas,womsuperior,feminists,womrefined
75697,Sum17,7/5/2017 14:41,7/5/2017 15:26,45,1,0,Zero,1,Undecided,4,4,4,0,N/A,0,4,1,0,1,3,Sikh,1,2 classes,5,Punjabi,0,N/A,"Yes, this is my first time in the REP",6,Nuclear Medicine Tech,4,11,4,2,14,1,1,0,0,0,0,0,3.5,Pharmacy Tech,2,4,8,N/A,6,Indian Hindu,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,5/1/2000,6,17,"Punjab, India","San Jose, California, U.S","Punjab, India","Toronto, Ontario, Canada",California,2,2,2,2,2,2,4,Punjabi,4,Punjabi,1,1,2,1,1,[Decline to Answer],6,1,5,2,2,6,6,6,4,4,5,2,5,2,2,2,2,2,5,5,3,3,5,3,3,6,5,6,6,5,5,4,1,6,1,I define a mentor as someone wo helps guide you through the difficulties of life.,the feeling that I helped someone when they needed it.,Working towards a stronger motivation and positivity in life.,1,Helping me make good decisions.,2,2,2,5,3,3,4,6,5,3,3,4,4,4,4
75700,Sum17,7/5/2017 14:45,7/5/2017 15:10,25,0,1,two,4,Communication,5,5,5,1,Syria.,0,4,1,1,1,4,NA,1,29,5,Somali,0,NA,"Yes, this is my first time in the REP",6,embassdaor,4,3,4,2,14,1,1,0,0,0,0,2,3.5,NA,2,2,8,NA,7,NA,NA,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,9/15/1995,6,21,"Jowhar, Somalia","Jowahar, Somalia","Hamar, Somalia","Hamar, Somalia",NA,2,2,2,2,2,2,2,Somali,2,Somali,2,1,2,10,3,[Decline to Answer],4,1,1,1,1,7,7,7,4,3,4,4,5,2,2,2,1,2,3,7,7,5,1,6,2,3,2,1,1,6,6,2,2,3,1,A mentor is a life coach,Advise,have better communication skils,1,"They gave me confidence, to pursue my passion",2,1,,,1,4,,1,5,,1,,4,,4
75703,Sum17,7/5/2017 14:54,7/5/2017 16:21,87,1,1,3,4,Sociology,3,3,4,1,N/A,1,4,1,0,1,2,N/A,2,60,5,English,0,N/A,"No,  I have been in the REP before and made a new account.  If so STOP-log out and contact the REP Admin with your course number, section, or CRN.",1,Foreman Construction worker,3,11,4,2,3,1,1,0,0,0,0,2,3.6,Milpitas Unified School District Food services,4,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,7/29/1996,6,20,"Guadalajara, Jalisco, Mexico","Los Vergaras, Mexico","Tijuana, Mexico","San Martin, Mexico",CA,2,2,2,2,2,2,3,N/A,3,N/A,2,1,2,10,3,[Decline to Answer],5,1,3,1,4,7,7,7,4,4,4,4,6,2,1,2,2,2,5,6,5,5,2,4,2,3,5,2,3,7,6,3,2,5,2,Somebody you can go to for advice.,Helpful advice,[Decline to Answer],2,[Decline to Answer],2,,2,2,2,2,3,3,1,2,4,3,6,3,3
75709,Sum17,7/5/2017 15:03,7/5/2017 15:40,37,1,1,1,3,Mechanical Engineering,4,4,4,1,N/A,1,3,1,0,1,2,N/A,7,82,5,English,0,N/A,"Yes, this is my first time in the REP",3,Residential Construction Supervisor,5,12,5,1,14,1,1,1,0,0,0,2,3.846,Human Resources Director,4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,4/18/1998,7,19,"Portland, Oregon, United States of America","Olympia, Washington, United States of America","San Francisco, California, United States of America","San Rafael, California, United States of America",CA,1,1,1,1,1,1,1,N/A,1,N/A,6,2,1,4,3,[Decline to Answer],8,1,2,2,2,6,6,6,5,4,5,2,4,2,1,1,1,1,6,6,6,6,2,5,6,5,5,6,6,6,3,3,2,5,2,A mentor is someone who acts as a trusted advisor to a mentee.,"Improvement in any aspect of my life, whether it be academic or social.",Social skills and academic pursuits,1,"My academic advisor is a mentor to me, and I am currently working with them to graduate from college.",2,2,2,2,2,2,2,2,2,2,2,6,2,4,4
75712,Sum17,7/5/2017 15:20,7/5/2017 16:32,72,0,1,2,3,Biological Sciences,4,4,4,1,Guatemala,0,4,3,1,1,2,N/A,7,48,3,Spanish,0,N/A,"Yes, this is my first time in the REP",7,Construction worker,7,14,2,2,14,1,1,0,0,0,0,2,3.3.306,restaurant worker,2,3,5,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,101984,6,32,Guatemala,"Guatemala, Jutiapa",Guatemala,"Guatemala, Jutiapa",N/A,1,1,2,2,1,2,3,N/A,3,N/A,2,1,2,10,3,currently enrolled in college,2,1,1,1,1,7,7,7,6,4,4,1,6,1,2,2,2,1,5,1,7,6,1,6,1,1,1,3,3,7,7,1,1,8,2,A mentor is someone that I can look up to and can always offer wise and unbiased advice. I'd also be someone I respect and admire.,Prespective,"Interpersonal relationships, career advice, and just someone to talk to.",2,At the moment I don't have a mentor. I wish I did.,2,1,5,1,2,2,4,7,1,5,2,2,5,6,1
75718,Sum17,7/5/2017 16:01,7/5/2017 16:14,13,0,1,2,4,computer science,4,4,4,0,South Korea,0,3,1,1,1,2,n/a,6,75 units,4,Korean,0,N/a,"Yes, this is my first time in the REP",2,Programmer,2,8,3,1,10,1,1,0,0,0,0,2,3,house wife,4,4,8,n/a,3,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,8/1/1996,6,20,"Young-Gwang, South Korea","Gwang-Joo, South Korea","Soon-Chang, South Korea","Seoul, South Korea",seoul,2,2,1,2,2,1,4,n/a,4,n/a,2,2,2,2,3,[Decline to Answer],3,1,4,7,4,7,6,7,5,5,5,2,6,2,2,1,2,2,4,6,6,3,2,5,4,3,4,2,2,2,2,3,1,1,2,someone I look forward to be and someone I look forward to beat,I want to be a friend,Live great life,2,[Decline to Answer],2,2,2,7,3,5,1,2,2,3,7,3,2,4,
75721,Sum17,7/5/2017 16:21,7/5/2017 16:41,20,1,1,3,5,Economics and Accounting,5,5,5,1,n/a,1,3,1,0,1,2,n/a,6,167.5,5,english,0,n/a,"Yes, this is my first time in the REP",2,Mortgage Broker,6,4,1,2,14,1,1,0,0,0,0,2,3.77,Teacher,4,4,8,n/a,3,Korean,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,1/29/1996,7,21,South Korea,South Korea,South Korea,South Korea,CA,1,1,2,2,1,1,4,Korean,4,Korean,3,2,2,10,3,[Decline to Answer],6,1,1,1,1,7,7,7,4,5,5,1,6,2,2,1,1,1,5,7,7,7,1,6,2,1,1,1,1,7,7,1,1,6,1,Someone who guides another.,To learn through the mentor's experiences.,To successfully work through challenges.,1,This mentorship provided me someone I could go to with problems or questions . A goal I worked towards was developing myself as a working professional.,2,1,2,1,1,1,1,1,1,1,1,6,2,5,2
75724,Sum17,7/5/2017 17:12,7/5/2017 17:56,44,1,1,4,6,Psychology,5,5,4,1,N/A,1,6,3,0,1,2,N/A,7,105,5,English,1,West Valley College,"Yes, this is my first time in the REP",5,"Mechanical Engineer, now a Police Officer",3,11,4,2,14,1,1,0,0,0,0,2,2.867,Elderly Caregiver,3,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,8/24/1995,7,21,"Manchester, New Hampshire, United States","New Boston, New Hampshire, United States","Manitoba, Winnipeg, Canada","Manitoba, Winnipeg, Canada...then Dublin, New Hampshire, then Morgan Hill, California, United States",CA,2,2,2,2,2,2,1,N/A,1,N/A,2,1,2,10,4,I didn't answer other,7,1,3,2,2,6,6,7,5,6,6,3,5,2,2,2,2,2,6,5,5,4,5,5,2,5,5,5,5,5,5,3,2,5,1,Someone that helps guide your life choices or someone you look at and strive to be like in some way.,Advice that would help me in being successful.,Being financially responsible and smart with my money.,1,Both of my parents have pushed me to be independent and for the past 2 years I've been able to be a full-time student and also fully financially support myself. I have read a few books on money but also talk to my dad about the choices I want make in life,2,2,3,4,4,5,1,6,4,4,4,3,3,4,2
75727,Sum17,7/5/2017 17:59,7/5/2017 18:14,15,1,1,3,5,Biology,4,3,4,0,n/a,1,2,1,0,1,6,n/a,1,122,5,english,0,[Decline to Answer],"Yes, this is my first time in the REP",5,Managerial,4,8,4,1,14,1,1,0,0,0,0,2,3.5,Dental Hygienist,4,1,8,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,6/7/1996,7,21,"NYC, NY, USA","NYC, NY, USA",Unsure,"Clintondale, NY, USA",NY,2,2,2,1,2,2,1,n/a,1,n/a,3,2,2,10,3,[Decline to Answer],7,1,1,5,2,7,7,7,4,4,3,4,5,2,1,2,2,2,4,6,5,5,2,5,3,4,3,5,5,5,4,3,2,5,2,Someone who provides guidance to another,Insight to the future,Going to PA school,2,n/a,2,1,1,1,3,3,2,4,2,2,3,5,1,4,4
75730,Sum17,7/5/2017 18:30,7/5/2017 18:42,12,0,1,3,4,Political Science,4,4,3,0,China,0,3,3,1,1,2,N/A,7,80,4,Chinese,0,[Decline to Answer],"Yes, this is my first time in the REP",6,Business owner,6,11,4,2,6,1,1,0,0,0,0,2,3.8,Lawyer,2,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,2/2/1993,7,24,"Beijing, China","Beijing, China","Beijing, China","Beijing, China","Beijing, China",2,2,1,2,2,2,4,N/A,4,N/A,1,2,1,10,5,[Decline to Answer],6,1,2,2,1,6,6,6,3,3,3,4,4,2,1,1,1,2,3,6,6,5,3,5,2,3,3,2,2,6,6,5,1,2,1,Someone who is older and teaches the younger person about social and technical skills in a certain field.,Skills,Skills,2,[Decline to Answer],3,2,1,1,5,2,2,4,2,1,2,4,2,4,5
75733,Sum17,7/5/2017 18:52,7/5/2017 19:13,21,0,1,3,5,Neuroscience,3,3,3,1,Philippines,0,2,1,1,1,2,N/A,2,156,5,Tagalog,0,N/A,"Yes, this is my first time in the REP",5,Biomedical Technician,5,7,4,2,14,1,1,0,0,0,0,2,3.27,Sonographer,2,4,8,N/A,6,Filipino,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,8/21/1996,7,20,"Urdaneta, Philippines","Urdaneta, Philippines","Baguio City, Philippines","Baguio City, Philippines",Benguet,2,2,1,2,2,2,4,Filipino,4,Filipino,2,2,2,10,3,[Decline to Answer],5,1,2,2,1,7,7,6,5,5,4,1,6,2,1,2,2,2,3,7,7,7,1,6,1,2,2,1,1,7,7,1,2,5,2,"Someone who can be a guide, providing support even when it's not explicitly stated that it's needed.",Support without judgement.,Improvement in my skills.,2,[Decline to Answer],2,2,1,1,2,1,5,4,1,4,5,6,4,7,5
75736,Sum17,7/5/2017 19:10,7/5/2017 19:33,23,0,1,2,4,Mechanical Engineering,5,5,4,1,China,1,2,1,1,1,6,N/A,1,87,5,English,0,N/A,"Yes, this is my first time in the REP",4,Technical Designer,5,10,4,2,14,1,1,0,0,0,0,2,3.4,Payroll,4,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,2/2/1997,7,20,"San Francisco, CA, USA","San Francisco, CA, USA","Seattle, WA, USA","Seattle, WA, USA",Yangchun,2,2,2,2,2,2,4,Chinese,4,Chinese,2,2,2,4,3,n/a,6,1,2,2,1,6,6,6,4,4,4,2,5,2,2,2,2,2,3,7,7,7,1,6,2,3,2,2,5,6,6,2,1,2,1,Some who guides a person to become a better person,New knowledge from someone with experience,Both growing as people,1,I've avoid a lot of mistakes in life from their own personal experience. Goals we worked towards was for me to reach my full potential,2,2,2,2,3,2,3,5,3,3,4,6,3,5,3
75742,Sum17,7/5/2017 21:18,7/5/2017 21:43,25,1,1,4,6,Computer Engineering,4,3,2,1,N/A,1,2,3,0,1,6,N/A,1,200,5,English,0,N/A,"Yes, this is my first time in the REP",5,Self Employed,3,10,5,1,14,1,1,1,1,1,1,2,2.7,Paralegal,2,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,12/17/1994,7,22,"Yankton, South Dakota, USA","Yankton, South Dakota, USA","Puerto Rico, USA","Stevensville, Michigan",CA,2,2,2,2,2,2,1,N/A,1,N/A,1,2,1,2,3,[Decline to Answer],8,1,3,2,1,6,6,5,6,5,6,2,6,2,2,2,2,2,5,5,5,5,3,5,2,2,2,5,5,5,5,3,1,1,1,A teacher who passes down his/her advice based on their experience with the topic,a perspective from someone more knowledgeable in the subject,work towards becoming a peer in the subject,2,[Decline to Answer],2,2,2,2,3,2,5,5,3,2,3,5,4,3,3
75745,Sum17,7/5/2017 21:44,7/5/2017 22:21,37,0,1,4 years,5,Biochemistry,2,2,2,0,Vietnam,0,4,5,2,1,1,N/a,1,160 units,4,Vietnamese,0,N/a,"Yes, this is my first time in the REP",4,Teacher,4,14,3,2,14,1,1,0,0,0,0,2,3.2,Teacher,2,4,8,N/a,5,N/a,N/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,11/27/1993,7,23,Vietnam,Vietnam,Vietnam,Vietnam,"Ho Chi Minh city, Vietnam",2,2,2,2,2,2,4,N/a,4,N/a,2,1,2,1,3,[Decline to Answer],6,1,1,1,1,6,7,6,5,5,5,2,5,2,2,2,2,2,5,4,4,4,3,4,4,5,5,3,3,5,5,3,2,5,2,An adviser,Do whatever you decide by yourself,[Decline to Answer],2,[Decline to Answer],2,1,3,5,3,4,5,4,3,3,3,3,3,4,5
75748,Sum17,7/5/2017 22:22,7/5/2017 23:13,51,1,1,2,3,Sociology,5,4,3,0,n/a,0,2,1,0,1,2,n/a,2,40 units,4,Spanish,0,n/a,"Yes, this is my first time in the REP",1,Foreman/Painter,1,8,3,2,2,1,1,0,0,0,0,2,3.4,Maid at a hotel,4,3,1,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,5/9/1997,6,20,"Michoacan, Mexico","Michoacan, Mexico","Michoacan, Mexico","Michoacan, Mexico",CA,2,2,1,2,1,2,3,Mexican,3,Mexican,3,1,2,10,7,I should receive my Associates Degree in Transfer next Spring.,4,1,4,1,2,6,7,5,4,5,6,1,6,2,2,2,2,2,3,7,7,6,1,6,1,2,2,2,5,6,3,3,2,1,1,"Someone who has experienced something or a life situation in which they are able to give helpful, reasonable advice about.","I would hope to meet people who would later in life help me find a career, guide me towards good decision making, give me marriage/ family advice.",I would hope to work towards having a successful relationship with them where I am as important to them as they are to me.,1,"I have received letters of recommendation, advice on how to save money, build credit.",2,2,4,1,1,1,1,2,3,1,1,4,3,3,4
75751,Sum17,7/5/2017 23:06,7/5/2017 23:31,25,1,1,4,8,Business Management Economics,4,4,5,0,N/A,1,2,1,0,1,6,N/A,1,202 quarter units,5,English,0,N/A,"Yes, this is my first time in the REP",1,Contractor,2,14,5,2,10,1,1,0,0,0,0,2,3.5,N/A,4,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",0,10/29/1990,7,26,"Guangdong, China","Guangdong, China","Guangdong, China","Guangdong, China",CA,1,1,2,1,1,2,4,N/A,4,N/A,1,2,2,10,5,[Decline to Answer],5,1,1,2,2,7,7,7,5,6,5,1,6,2,1,1,1,2,6,7,7,7,1,6,1,1,2,2,1,6,6,1,2,5,2,"I would define a mentor as someone who is knowledgeable, trustworthy and a person who enjoys sharing knowledge.",The most important thing I'd hope to get out of a mentoring relationship as a mentee is to develop an open mentor/mentee relationship with no judgment and to learn.,Some goals I would hope to work towards with my mentor are to better develop my foundation and skill set for my job.,1,The benefits I have received out of having this mentorship is by being able to maintain my intellectual curiosity and to openly ask questions and rephrase them as needed. A goal that I worked towards was being able to communicate effectively.,2,2,6,1,1,3,4,2,1,2,1,3,4,1,4
75757,Sum17,7/6/2017 12:10,7/6/2017 12:35,25,1,1,3,5,"Music, also Liberal Arts and Engineering Studies",4,4,4,1,N/A,1,2,1,0,1,6,N/A,1,233,5,English,1,Cal Poly San Luis Obispo,"Yes, this is my first time in the REP",5,IT Manager at South Coast Repertoire Theater,5,11,5,1,2,2,1,0,0,0,1,2,2.91,Project Manager at Bio Rad Laboratories,4,1,8,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,11/7/1995,7,21,"Poughkeepsie, New York, USA","Poughkeepsie, New York, USA","Long Beach, California, USA","Long Beach, California, USA",California,1,1,1,1,1,2,1,White/Caucasian,1,White/Caucasian,3,2,1,4,3,[Decline to Answer],7,1,1,1,1,7,6,7,6,5,6,5,4,2,1,1,2,2,3,7,7,7,1,2,1,1,2,2,2,6,7,2,1,2,1,"Someone who instructs, guides, and enables another in a given field",I would hope to learn real life skills,I would set a goal to learn real life applications of psychology and sociology in a workplace environment,2,[Decline to Answer],3,2,1,1,2,2,2,2,1,2,2,7,2,7,3
75766,Sum17,7/6/2017 13:11,7/6/2017 13:24,13,1,1,4,8,"Neurobiology, Physiology, and Behavior; EMT certificate",4,4,3,0,N/A,1,2,1,0,1,7,Spiritual,1,A lot,5,English,1,UC Davis,"Yes, this is my first time in the REP",6,Computer programmer,4,10,5,2,14,1,1,0,0,0,0,2,3.8,Housewife,4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,5/13/1993,7,24,"Redwood City, CA, USA","South San Francisco, CA, USA","Akron, Ohio, USA","Champagne-Urbana, Illinois, USA",CA,2,2,2,2,2,2,1,N/A,1,N/A,2,2,2,10,5,[Decline to Answer],7,1,1,1,1,7,7,7,5,4,4,2,5,2,2,2,2,2,6,6,7,7,1,6,1,5,5,6,6,6,2,2,2,1,1,Someone who helps/guides,Guidance,Going to medical school,2,[Decline to Answer],3,2,1,1,1,1,1,4,1,1,2,6,1,7,1
75769,Sum17,7/6/2017 14:22,7/6/2017 14:47,25,1,1,0,2,Accounting,4,3,3,0,n/a,1,4,6,0,1,2,n/a,7,14,5,English,0,n/a,"Yes, this is my first time in the REP",5,CPA,5,7,4,2,3,2,1,0,0,0,0,2,3.5,"Accountant, Enrolled Agent",2,1,8,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,1/9/1990,6,27,"California, USA","Concord, CA, USA","Minnesota, USA","California, USA",CA,2,2,2,2,2,2,1,n/a,1,n/a,1,2,2,10,3,n/a,6,1,3,3,3,6,6,6,5,5,5,2,4,2,2,2,2,2,5,6,6,6,2,5,4,3,5,3,3,7,6,2,1,1,1,Someone who helps somebody and is looked up to by another person.,Good advice using their personal experience to help shape what I'm going through.,Becoming more diligent about finishing tasks and more punctual.,1,They have helped me realize I can succeed and they helped me secure a job while encouraging me to go back to school.,2,1,3,5,3,4,4,5,3,4,4,5,4,5,3
75772,Sum17,7/6/2017 14:47,7/6/2017 15:00,13,1,1,2,3,kinesiology,3,3,3,1,n/a,1,4,3,0,1,6,n/a,1,39,3,[Decline to Answer],0,[Decline to Answer],"Yes, this is my first time in the REP",3,prosthetics,3,4,1,1,14,2,1,0,0,0,0,2,2.317,cosmetology,2,4,8,n/a,5,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,6/18/1993,6,24,vietnam,da nang,vietnam,da nang,CA,2,2,2,2,2,2,4,n/a,4,n/a,1,1,2,10,3,[Decline to Answer],4,1,5,4,4,4,5,6,4,3,5,5,5,2,2,2,2,2,4,7,7,7,2,6,4,2,4,6,6,6,4,3,1,6,2,usually a person who can help you or give you advice. that person is a role model so that you have something to base your work attitudes or behaviors on.,how to handle different types of difficult situations that may stress me out.,[Decline to Answer],2,[Decline to Answer],2,1,5,4,5,5,4,5,5,5,4,4,5,4,5
75775,Sum17,7/6/2017 16:26,7/6/2017 16:52,26,1,0,1,1,Nursing,4,4,4,0,N/A,1,5,3,0,1,6,N/A,1,14,5,English,0,N/A,"Yes, this is my first time in the REP",5,Police Officer,5,12,5,2,14,1,1,0,0,0,0,0,3.64,English Teacher,1,7,1,N/A,7,N/A,Mexican and White,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,11/9/2000,6,16,Paraguay,Uruguay,California,Los Angeles,CA,1,1,1,2,1,2,3,N/A,1,N/A,2,2,2,10,1,[Decline to Answer],5,1,1,1,1,7,7,4,2,6,6,2,6,2,1,2,1,2,7,2,2,2,6,2,2,7,7,7,7,7,7,4,2,5,1,Someone who helps guide and teach,A good understanding of whatever I am trying to learn,Self improvement,2,[Decline to Answer],2,2,1,3,2,4,1,1,4,3,4,6,4,2,2
75778,Sum17,7/6/2017 17:57,7/6/2017 18:28,31,1,1,one,3,Registered Nurse,3,3,3,0,USA,1,8,5,0,1,2,christian,7,about 48,5,English,0,no,"Yes, this is my first time in the REP",7,don/t know,7,7,2,2,14,3,1,0,0,0,1,2,3.5,She ran a residential home for 12 handicapped children,3,1,8,n/a,7,n/a,caucasian,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",2,1/10/1969,6,48,"Seminole, Oklahoma",Oklahoma and California,":ittle Rock, Arkansas",Arkansas and California,California,2,2,2,2,2,2,1,Caucasian,1,caucasian,2,1,2,10,7,job certifications,4,1,1,1,1,6,4,4,6,6,2,1,5,1,2,2,2,2,5,3,5,5,2,5,2,2,2,3,5,6,5,3,1,5,2,Someone who is accomplished in a subjuct that you can look to for guidance.,Honest guidance,To be accomplished in a particular area of study.,2,I do not have anyone in my life that fulfills that role.,2,1,1,4,5,4,1,3,4,4,4,2,2,5,2
75781,Sum17,7/6/2017 18:22,7/6/2017 19:28,66,1,1,2,4,Business Administration,5,5,5,0,N/A,1,2,1,0,1,6,N/A,1,0,5,English,0,N/A,"Yes, this is my first time in the REP",2,Janitorial Staff Manager,2,11,4,1,14,1,1,0,0,0,0,2,2.95,Payroll Manager,2,6,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,3/12/1997,7,20,Fiji,Fiji,Fiji,Fiji,CA,2,2,1,2,2,2,4,Fijian,4,Fijian,1,2,2,10,3,[Decline to Answer],6,1,6,4,3,4,4,4,6,6,6,1,6,2,2,2,2,2,6,5,4,4,4,4,2,1,4,6,5,7,7,3,2,5,2,"An individual who better prepares you for life through extending their existing knowledge, experience, and insights",To learn the lessons from the mistakes my mentor has made and reflected on,Ultimate Sustainable Success and Happiness,1,I've received a positive reinforcement to my high ambitions. We've worked goals towards personal and financial success.,2,2,2,6,3,4,2,7,6,6,4,2,3,4,7
75784,Sum17,7/6/2017 18:28,7/6/2017 18:52,24,0,1,4,8,Managerial Economics,4,4,4,1,Hong Kong,0,2,5,1,1,1,N/A,1,196 units,5,Chinese (Cantonese),0,[Decline to Answer],"Yes, this is my first time in the REP",1,Carpenter,7,4,2,2,3,1,1,0,0,0,0,2,2.42,Don't know.,2,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,3/6/1993,7,24,China,China,China,China,Hong Kong,2,2,2,2,2,2,4,Chinese,4,Chinese,3,2,2,10,5,[Decline to Answer],5,1,2,2,1,7,6,4,5,5,4,3,4,2,2,2,2,2,5,7,7,7,1,6,2,4,2,3,5,6,6,2,1,5,2,"Someone who has more wisdom, knowledge, and experience than you do, and who you go to for life and/or professional advice.",Connection and hopefully a mutually valuable relationship. To be as successful (depending on our own versions of success) I can be in life.,"To build confidence in myself, how to be a successful professional and/or person, and use what I've learned to mentor those who could use knowledge--creating a network, in a sense.",2,Not yet.,2,1,1,2,4,4,1,3,2,2,3,4,5,4,2
75787,Sum17,7/6/2017 20:38,7/6/2017 21:01,23,1,1,0,2,Psychology,5,5,5,1,N/A,0,2,1,0,1,3,N/A,1,0,5,Hindi,0,[Decline to Answer],"Yes, this is my first time in the REP",1,Housekeeping At Stanford Hospital,1,8,4,1,14,1,1,0,0,0,0,2,N/A,Cashier at Taco Bell,4,4,8,N/A,6,Indian,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",0,1/12/1999,7,18,"Suva, Fiji","Suva, Fiji","Nausori, Fiji","Nausori, Fiji",CA,2,2,2,2,2,2,4,NA,4,NA,2,2,2,10,3,[Decline to Answer],5,1,1,1,1,7,7,7,5,5,5,1,5,2,2,2,2,2,4,6,7,6,2,6,2,1,1,2,2,7,6,1,1,5,2,A mentor is someone who guides and supports his or her mentee in all their aspects of life.,I would hope that I would have someone to talk to about my personal and academic problems to.,I would work with them on how I could graduate from college in 4 or less years. I would use this time to plan out classes and work on scholarships.,1,"It really gave me someone to talk to and allowed me to easily destress. I worked with this mentor with the college application process, as well as choosing what classes to take at Foothill.",2,2,1,2,4,2,3,3,2,3,3,6,2,4,3
75790,Sum17,7/6/2017 21:40,7/6/2017 22:35,55,0,1,6,7,Nursing,3,3,3,1,Mexico,0,2,6,1,1,6,N/A,1,129.5,5,Spanish,0,N/A,"Yes, this is my first time in the REP",7,Mechanic,7,3,2,2,14,1,1,0,0,0,0,2,244,House Keeper,2,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,8/29/1989,6,27,Mexico,Mexico,Mexico,Mexico,Durango,1,1,1,2,2,2,3,N/A,3,N/A,1,2,1,10,3,N/A,7,1,1,1,1,7,7,7,4,5,4,2,5,2,1,1,1,2,5,7,7,7,1,4,1,1,5,5,5,6,6,2,2,5,2,A person who can be completely honest with you and guide you efficiently without making decisions for you.,Honesty.,How to successfully apply for college without doubting my ability to do so.,1,Purchased my first car and paid it off completely within a year and a half. We worked on managing my money.,2,2,1,2,4,3,3,5,4,5,4,3,4,3,4
