repID,user,date_joined,last_login
75592,1542,7/14/2017 5:56,7/14/2017 5:56
75595,1623,7/28/2017 9:51,7/28/2017 9:51
75598,1564,7/17/2017 20:14,7/19/2017 20:26
75604,1565,7/17/2017 22:50,7/19/2017 6:15
75610,1467,7/5/2017 14:32,7/5/2017 14:32
75613,1535,7/12/2017 17:56,7/14/2017 20:35
75616,1488,7/7/2017 20:04,7/7/2017 20:04
75619,1497,7/9/2017 0:06,7/9/2017 1:07
75631,1463,7/4/2017 18:18,7/4/2017 18:18
75652,1593,7/21/2017 5:21,7/21/2017 5:21
75655,1627,7/28/2017 20:47,7/28/2017 21:50
75658,1466,7/5/2017 5:44,7/5/2017 5:44
75664,1591,7/20/2017 23:42,7/21/2017 0:42
75670,1597,7/21/2017 19:28,7/21/2017 19:28
75676,1543,7/14/2017 9:44,7/14/2017 9:44
75679,1589,7/20/2017 23:19,7/20/2017 23:19
75682,1610,7/26/2017 4:09,7/26/2017 4:09
75685,1510,7/10/2017 6:18,7/10/2017 6:18
75688,1625,7/28/2017 18:51,7/28/2017 18:51
75691,1598,7/21/2017 20:13,7/21/2017 20:13
75694,1596,7/21/2017 18:42,7/21/2017 18:42
75697,1590,7/20/2017 23:23,7/21/2017 19:19
75700,1474,7/6/2017 4:27,7/7/2017 3:39
75709,1472,7/6/2017 4:04,7/6/2017 4:04
75712,1469,7/5/2017 23:38,7/5/2017 23:38
75718,1574,7/19/2017 5:47,7/19/2017 5:47
75724,1561,7/17/2017 2:01,7/17/2017 2:01
75727,1552,7/15/2017 9:52,7/15/2017 18:27
75733,1508,7/10/2017 1:27,7/10/2017 1:27
75736,1536,7/12/2017 22:53,7/12/2017 22:53
75745,1567,7/18/2017 2:25,7/18/2017 2:25
75748,1587,7/20/2017 21:28,7/20/2017 21:28
75751,1532,7/12/2017 5:36,7/12/2017 5:36
75757,1586,7/20/2017 20:20,7/20/2017 20:20
75766,1480,7/6/2017 20:52,7/6/2017 20:52
75769,1600,7/21/2017 21:28,7/21/2017 21:28
75772,1481,7/6/2017 22:36,7/6/2017 22:36
75775,1537,7/13/2017 2:07,7/13/2017 2:07
75784,2934,11/28/2018 3:18,11/29/2018 7:03
75787,1491,7/8/2017 4:39,7/25/2017 3:17
75790,1588,7/20/2017 21:31,7/20/2017 21:31
75793,1538,7/13/2017 5:21,7/13/2017 5:21
75796,2417,5/30/2018 4:40,5/30/2018 4:40
75799,1611,7/26/2017 19:19,7/26/2017 19:19
75802,1544,7/14/2017 16:21,7/14/2017 16:21
75805,1490,7/7/2017 22:46,7/7/2017 22:46
75811,1618,7/28/2017 1:50,7/28/2017 1:50
75814,1501,7/9/2017 17:03,7/9/2017 18:23
75817,1502,7/9/2017 19:52,7/9/2017 19:52
75820,1489,7/7/2017 22:44,7/7/2017 22:44
75823,1558,7/16/2017 18:59,7/16/2017 18:59
75826,1620,7/28/2017 4:20,7/28/2017 4:20
75829,1622,7/28/2017 7:00,7/28/2017 7:00
75832,1495,7/8/2017 22:46,7/8/2017 22:46
75835,1519,7/10/2017 21:51,7/15/2017 3:43
75841,1612,7/26/2017 19:34,7/26/2017 19:34
75844,1503,7/9/2017 19:58,7/9/2017 19:58
75847,1569,7/18/2017 5:45,7/18/2017 5:45
75850,1548,7/15/2017 1:12,7/15/2017 1:12
75856,1605,7/24/2017 2:05,7/24/2017 2:23
75859,1608,7/25/2017 23:28,7/25/2017 23:28
75862,1601,7/22/2017 1:32,7/22/2017 1:32
75874,1559,7/16/2017 23:14,7/16/2017 23:14
75877,1867,11/16/2017 22:20,11/16/2017 22:20
75880,1512,7/10/2017 17:24,7/10/2017 17:24
75883,1521,7/11/2017 1:50,7/11/2017 1:50
75889,1619,7/28/2017 2:38,7/28/2017 19:02
75895,1571,7/18/2017 5:53,7/18/2017 5:53
75898,1526,7/11/2017 19:49,7/11/2017 19:49
75907,1602,7/23/2017 2:55,7/23/2017 2:55
75910,1553,7/16/2017 0:31,7/16/2017 0:31
75913,1522,7/11/2017 2:21,7/11/2017 2:21
75919,1613,7/26/2017 22:08,7/26/2017 22:08
75922,1626,7/28/2017 19:52,7/28/2017 19:52
75928,1624,7/28/2017 16:40,7/28/2017 17:16
75934,1562,7/17/2017 4:28,7/17/2017 4:28
75955,1582,7/20/2017 4:17,7/20/2017 5:47
75964,1741,10/12/2017 16:33,10/12/2017 16:33
75982,1705,10/6/2017 16:09,10/6/2017 16:09
75991,1657,9/28/2017 23:03,9/28/2017 23:03
76018,2086,2/20/2018 7:50,2/20/2018 7:50
76021,1875,11/24/2017 17:35,11/24/2017 17:35
76024,1709,10/6/2017 20:18,10/12/2017 18:32
76033,1668,10/1/2017 19:55,10/1/2017 19:55
76039,1886,11/28/2017 18:13,11/28/2017 18:13
76042,1628,9/25/2017 20:20,9/25/2017 20:20
76045,1653,9/28/2017 16:55,10/23/2017 4:16
76048,1686,10/3/2017 7:57,11/13/2017 20:07
76054,1772,10/18/2017 21:29,10/18/2017 21:29
76057,1676,10/2/2017 8:39,2/19/2018 0:26
76063,1631,9/26/2017 1:14,9/26/2017 1:14
76066,1640,9/27/2017 2:26,10/17/2017 5:35
76069,1637,9/26/2017 15:40,9/30/2017 4:07
76072,1647,9/27/2017 21:53,9/27/2017 21:53
76078,1629,9/25/2017 22:15,9/28/2017 3:45
76081,1701,10/6/2017 5:51,10/6/2017 5:51
76084,1630,9/26/2017 0:15,9/28/2017 21:55
76090,1744,10/13/2017 1:30,10/13/2017 1:32
76096,1632,9/26/2017 1:22,10/10/2017 18:29
76105,1690,10/4/2017 18:06,10/4/2017 18:06
76111,1818,11/3/2017 2:06,11/3/2017 2:06
76114,1633,9/26/2017 3:37,10/12/2017 22:21
76117,1829,11/4/2017 11:12,11/4/2017 11:12
76123,1634,9/26/2017 4:29,9/26/2017 4:29
76126,1850,11/12/2017 21:25,11/23/2017 11:07
76132,1638,9/26/2017 19:41,9/26/2017 21:25
76138,2130,2/28/2018 19:09,2/28/2018 19:09
76141,1731,10/10/2017 21:28,10/31/2017 19:55
76144,1729,10/10/2017 6:37,10/10/2017 6:37
76150,1757,10/15/2017 6:59,10/15/2017 6:59
76153,1635,9/26/2017 7:49,10/9/2017 7:05
76156,1749,10/13/2017 19:11,10/13/2017 20:01
76159,1636,9/26/2017 9:15,9/26/2017 9:19
76162,1736,10/11/2017 15:08,10/11/2017 15:48
76165,1717,10/7/2017 19:03,10/7/2017 19:03
76168,1816,11/1/2017 23:50,11/1/2017 23:50
76174,1649,9/28/2017 2:13,11/6/2017 20:14
76177,1700,10/6/2017 3:56,10/6/2017 3:56
76180,1755,10/15/2017 1:37,10/15/2017 1:37
76183,1672,10/1/2017 21:01,10/1/2017 21:01
76189,1830,11/4/2017 22:52,11/4/2017 22:52
76198,1698,10/6/2017 1:42,10/6/2017 1:42
76201,1739,10/11/2017 23:08,10/11/2017 23:08
76204,1737,10/11/2017 16:13,12/2/2017 7:53
76207,1707,10/6/2017 18:50,10/6/2017 18:50
76213,1678,10/2/2017 16:59,10/2/2017 16:59
76225,1656,9/28/2017 22:25,10/12/2017 22:32
76243,1771,10/18/2017 21:02,10/18/2017 21:03
76246,1691,10/4/2017 22:34,10/11/2017 21:23
76252,1783,10/23/2017 20:14,10/23/2017 20:14
76255,1725,10/8/2017 22:23,10/9/2017 1:43
76261,1781,10/23/2017 1:26,10/23/2017 1:26
76264,1724,10/8/2017 21:43,10/8/2017 21:43
76276,1639,9/27/2017 1:03,11/3/2017 4:42
76279,1742,10/12/2017 18:33,10/24/2017 18:17
76282,1660,9/29/2017 3:18,9/29/2017 3:18
76285,1680,10/2/2017 22:30,10/13/2017 14:54
76294,1864,11/15/2017 23:24,11/15/2017 23:24
76297,1723,10/8/2017 19:21,10/8/2017 20:26
76303,1747,10/13/2017 18:05,10/13/2017 18:05
76306,1655,9/28/2017 20:55,9/28/2017 20:55
76309,1758,10/15/2017 16:49,10/15/2017 16:49
76315,1869,11/17/2017 18:04,11/17/2017 18:04
76324,1683,10/3/2017 2:54,10/3/2017 2:54
76327,1715,10/7/2017 5:40,10/7/2017 5:40
76330,1641,9/27/2017 4:33,9/27/2017 4:33
76333,1696,10/5/2017 22:23,10/5/2017 22:23
76336,1684,10/3/2017 3:19,10/3/2017 3:19
76339,1643,9/27/2017 5:55,11/3/2017 5:06
76342,2103,2/22/2018 23:39,2/22/2018 23:39
76351,1644,9/27/2017 6:13,10/1/2017 5:56
76357,1675,10/2/2017 7:17,11/25/2017 17:39
76360,1797,10/27/2017 6:19,10/27/2017 6:19
76363,1791,10/25/2017 6:35,10/25/2017 6:35
76369,1704,10/6/2017 14:22,10/6/2017 14:22
76372,1808,10/31/2017 19:32,10/31/2017 19:32
76375,1730,10/10/2017 19:46,10/10/2017 19:46
76378,1798,10/27/2017 14:35,10/27/2017 14:35
76381,1646,9/27/2017 16:51,9/27/2017 16:51
76384,1727,10/9/2017 19:03,10/9/2017 19:03
76387,1881,11/27/2017 0:41,11/27/2017 0:41
76390,1896,12/1/2017 7:03,12/1/2017 7:03
76393,1810,11/1/2017 3:06,11/1/2017 3:06
76399,1774,10/19/2017 1:17,10/19/2017 1:17
76402,1711,10/6/2017 21:23,10/6/2017 22:46
76405,1782,10/23/2017 2:53,10/23/2017 15:57
76408,1654,9/28/2017 19:05,10/8/2017 6:19
76411,1677,10/2/2017 16:27,10/2/2017 16:27
76414,1648,9/27/2017 22:22,11/13/2017 22:29
76420,1789,10/25/2017 4:01,12/30/2017 4:55
76423,1821,11/3/2017 19:29,11/3/2017 19:29
76429,1761,10/15/2017 20:37,10/15/2017 20:37
76435,1650,9/28/2017 5:10,10/24/2017 0:47
76438,2876,11/10/2018 22:51,11/10/2018 22:51
76444,1682,10/3/2017 1:35,10/3/2017 1:35
76447,1740,10/11/2017 23:50,10/11/2017 23:50
76453,1833,11/6/2017 7:24,1/12/2018 21:50
76462,1728,10/10/2017 3:44,10/13/2017 2:31
76465,1688,10/4/2017 3:10,10/4/2017 4:11
76468,2754,10/3/2018 4:48,10/6/2018 2:54
76471,1762,10/16/2017 19:26,12/9/2017 21:57
76474,1665,9/30/2017 19:24,9/30/2017 19:24
76480,1840,11/8/2017 17:52,11/8/2017 17:52
76486,1652,9/28/2017 10:11,10/5/2017 17:03
76489,1811,11/1/2017 15:14,11/1/2017 15:14
76492,1794,10/26/2017 12:44,10/26/2017 12:44
76495,1880,11/26/2017 23:49,11/26/2017 23:49
76498,1857,11/14/2017 20:36,11/14/2017 20:36
76507,1775,10/19/2017 17:12,10/19/2017 17:12
76516,1658,9/28/2017 23:14,9/28/2017 23:14
76525,1662,9/29/2017 20:43,9/29/2017 20:43
76528,2738,9/30/2018 2:49,9/30/2018 2:49
76531,1713,10/6/2017 21:55,10/6/2017 21:55
76534,1826,11/3/2017 22:50,11/3/2017 22:50
76540,1689,10/4/2017 4:42,10/11/2017 3:29
76546,1817,11/3/2017 0:59,11/3/2017 6:35
76549,1663,9/30/2017 5:18,9/30/2017 5:18
76552,1766,10/17/2017 20:53,10/17/2017 20:53
76555,1861,11/15/2017 16:27,11/15/2017 16:27
76558,1659,9/29/2017 2:20,9/29/2017 2:20
76573,1838,11/7/2017 23:02,11/7/2017 23:02
76579,1820,11/3/2017 5:55,11/3/2017 22:08
76582,2348,4/30/2018 1:36,4/30/2018 1:36
76588,1851,11/13/2017 8:24,11/13/2017 8:24
76594,1837,11/7/2017 17:07,11/7/2017 17:07
76597,1777,10/20/2017 15:16,10/20/2017 15:16
76600,1828,11/4/2017 6:01,11/4/2017 6:01
76603,1679,10/2/2017 17:28,10/2/2017 17:28
76612,1834,11/6/2017 19:20,11/6/2017 19:20
76615,1895,12/1/2017 3:59,12/1/2017 7:26
76630,1734,10/11/2017 3:23,10/17/2017 15:11
76633,1726,10/9/2017 14:02,10/12/2017 21:09
76636,1846,11/11/2017 4:06,11/11/2017 4:06
76639,1664,9/30/2017 5:31,11/7/2017 5:03
76642,1773,10/19/2017 0:33,10/19/2017 0:33
76648,1768,10/18/2017 1:43,10/18/2017 1:43
76651,1815,11/1/2017 21:37,11/1/2017 21:37
76654,1743,10/13/2017 1:08,10/13/2017 1:08
76657,2438,6/6/2018 8:01,6/6/2018 8:01
76663,1756,10/15/2017 4:10,10/15/2017 17:43
76669,1666,10/1/2017 1:13,10/1/2017 1:13
76675,1779,10/21/2017 20:25,10/21/2017 20:25
76678,1780,10/21/2017 22:41,10/21/2017 22:41
76687,1873,11/21/2017 19:33,12/1/2017 2:07
76690,1805,10/31/2017 0:10,10/31/2017 0:10
76693,1667,10/1/2017 17:57,11/2/2017 2:34
76696,2925,11/27/2018 8:44,11/27/2018 8:44
76699,1671,10/1/2017 20:54,10/1/2017 22:31
76708,1670,10/1/2017 20:50,11/5/2017 2:19
76714,1673,10/1/2017 22:49,10/1/2017 22:49
76717,1770,10/18/2017 19:29,10/18/2017 19:29
76720,1692,10/4/2017 23:32,10/4/2017 23:32
76726,1674,10/1/2017 23:31,10/1/2017 23:31
76732,1760,10/15/2017 20:35,10/15/2017 20:35
76735,1793,10/26/2017 3:37,11/27/2017 2:14
76738,1822,11/3/2017 19:57,11/3/2017 19:57
76741,1748,10/13/2017 18:07,10/13/2017 18:07
76747,1890,11/29/2017 21:02,11/29/2017 21:02
76750,1763,10/16/2017 22:30,10/16/2017 22:38
76753,1753,10/13/2017 22:50,10/13/2017 22:50
76759,1685,10/3/2017 5:28,11/30/2017 5:17
76777,1776,10/19/2017 18:28,10/19/2017 18:28
76780,1863,11/15/2017 22:22,11/15/2017 22:22
76783,1819,11/3/2017 4:44,11/3/2017 4:44
76792,2863,11/5/2018 3:19,11/5/2018 3:19
76795,1712,10/6/2017 21:41,10/6/2017 21:41
76804,1882,11/27/2017 2:15,1/10/2018 20:54
76810,1687,10/3/2017 19:55,10/9/2017 21:05
76813,1718,10/7/2017 23:30,11/28/2017 19:05
76825,1721,10/8/2017 2:39,10/23/2017 23:15
76831,1849,11/12/2017 5:08,11/12/2017 6:31
76834,1800,10/28/2017 21:33,10/28/2017 21:33
76840,1765,10/17/2017 19:00,10/17/2017 19:00
76843,1795,10/26/2017 17:58,10/26/2017 17:58
76849,1981,1/29/2018 18:07,1/29/2018 18:07
76852,1738,10/11/2017 19:34,10/11/2017 19:34
76855,1871,11/18/2017 1:36,11/18/2017 1:36
76858,1693,10/5/2017 17:16,10/5/2017 17:16
76861,1786,10/23/2017 23:45,11/3/2017 15:57
76867,2082,2/19/2018 20:10,3/16/2018 0:20
76870,1745,10/13/2017 2:41,10/13/2017 2:41
76876,1866,11/16/2017 17:28,12/1/2017 15:18
76879,1809,11/1/2017 2:04,11/1/2017 3:34
76882,1695,10/5/2017 21:37,10/5/2017 21:37
76885,1746,10/13/2017 3:47,10/13/2017 7:52
76888,1856,11/14/2017 18:25,11/14/2017 18:25
76891,1845,11/10/2017 7:16,3/13/2018 5:53
76894,1897,12/1/2017 17:13,12/1/2017 17:13
76897,1847,11/11/2017 23:32,11/15/2017 23:30
76900,1883,11/27/2017 3:12,11/27/2017 3:12
76912,2055,2/13/2018 21:04,2/13/2018 21:04
76918,1720,10/8/2017 2:36,10/8/2017 2:36
76924,1841,11/9/2017 2:27,11/9/2017 2:27
76933,1908,1/11/2018 1:37,1/11/2018 1:37
76948,1790,10/25/2017 6:12,10/25/2017 6:13
76960,1868,11/17/2017 1:34,11/17/2017 1:34
76966,1801,10/28/2017 22:11,10/28/2017 22:11
76969,1769,10/18/2017 8:29,11/2/2017 6:32
76972,1878,11/26/2017 4:57,11/26/2017 4:57
76978,1752,10/13/2017 22:09,10/13/2017 22:09
76984,2210,3/15/2018 8:42,3/15/2018 8:42
76987,1716,10/7/2017 18:09,10/7/2017 18:09
76996,1889,11/29/2017 17:54,11/29/2017 17:54
77011,1858,11/15/2017 3:34,11/15/2017 3:34
77014,1722,10/8/2017 6:13,2/10/2018 23:55
77026,1823,11/3/2017 20:22,11/3/2017 21:17
77029,1697,10/5/2017 22:41,10/5/2017 22:41
77035,1699,10/6/2017 3:32,10/10/2017 15:03
77050,1785,10/23/2017 23:05,10/23/2017 23:05
77053,1778,10/21/2017 17:48,10/21/2017 17:48
77062,1876,11/24/2017 21:56,11/24/2017 22:51
77068,2779,10/7/2018 17:07,10/7/2018 17:07
77071,1855,11/14/2017 18:08,11/14/2017 18:08
77077,2860,11/4/2018 17:25,11/4/2018 17:25
77083,1872,11/21/2017 7:37,11/21/2017 7:37
77092,1894,12/1/2017 0:38,12/1/2017 0:38
77095,1899,12/1/2017 21:01,12/1/2017 21:01
77104,1898,12/1/2017 19:04,12/1/2017 19:04
77107,1862,11/15/2017 20:32,11/15/2017 20:32
77113,2748,10/1/2018 23:50,10/1/2018 23:50
77116,2183,3/11/2018 4:47,3/11/2018 4:47
77122,1702,10/6/2017 6:23,10/6/2017 6:23
77125,1802,10/28/2017 23:32,10/28/2017 23:32
77128,1788,10/24/2017 17:27,11/20/2017 5:00
77134,1887,11/29/2017 7:40,11/29/2017 8:29
77137,1806,10/31/2017 7:35,10/31/2017 7:35
77143,1824,11/3/2017 20:38,11/3/2017 20:38
77155,2221,3/16/2018 0:09,3/16/2018 3:05
77158,1784,10/23/2017 22:32,10/23/2017 22:32
77161,2907,11/22/2018 2:04,11/22/2018 2:04
77167,1893,11/30/2017 15:05,11/30/2017 15:05
77182,1706,10/6/2017 17:58,10/6/2017 17:58
77188,1710,10/6/2017 20:19,1/29/2018 0:28
77194,1708,10/6/2017 19:14,10/6/2017 19:14
77197,2158,3/8/2018 4:05,3/8/2018 4:05
77203,1812,11/1/2017 16:19,11/1/2017 16:19
77218,1859,11/15/2017 6:23,11/15/2017 6:23
77227,2256,3/16/2018 20:19,3/16/2018 20:19
77239,1877,11/26/2017 2:02,11/26/2017 2:02
77254,1733,10/11/2017 0:10,10/13/2017 15:27
77257,2825,10/22/2018 22:11,10/22/2018 22:11
77269,1917,1/12/2018 23:29,1/27/2018 17:13
77272,2216,3/15/2018 21:45,3/15/2018 21:45
77275,1884,11/27/2017 7:31,11/27/2017 7:31
77287,1854,11/14/2017 18:05,11/14/2017 18:05
77290,1735,10/11/2017 10:35,12/17/2017 7:38
77299,1825,11/3/2017 21:58,11/3/2017 21:58
77302,1874,11/22/2017 6:17,11/22/2017 6:17
77311,1814,11/1/2017 19:23,1/5/2018 6:58
77320,1843,11/10/2017 1:04,11/10/2017 1:04
77323,1870,11/17/2017 20:44,11/17/2017 20:44
77329,1750,10/13/2017 20:22,10/13/2017 20:22
77332,1759,10/15/2017 18:40,10/16/2017 4:28
77347,1714,10/6/2017 23:28,10/6/2017 23:28
77365,1844,11/10/2017 4:55,11/10/2017 4:55
77368,1832,11/5/2017 5:21,11/5/2017 5:21
77377,1767,10/18/2017 1:06,10/25/2017 4:20
77401,1839,11/8/2017 0:34,11/8/2017 0:34
77404,1891,11/30/2017 2:32,11/30/2017 2:32
77413,2431,6/5/2018 2:39,6/5/2018 2:40
77422,1732,10/10/2017 22:47,10/10/2017 22:47
77470,1836,11/7/2017 5:08,11/25/2017 5:05
77485,1853,11/14/2017 9:59,11/14/2017 9:59
77488,1796,10/26/2017 21:31,11/3/2017 23:21
77491,1799,10/28/2017 4:18,10/28/2017 4:18
77494,1804,10/30/2017 19:33,10/30/2017 19:33
77497,1852,11/13/2017 9:19,11/13/2017 9:19
77500,1787,10/24/2017 2:05,10/24/2017 2:05
77506,1792,10/25/2017 22:50,10/25/2017 22:50
77509,2067,2/16/2018 0:33,2/16/2018 0:33
77512,1831,11/4/2017 23:49,11/4/2017 23:49
77518,1888,11/29/2017 8:39,11/29/2017 8:39
77527,1892,11/30/2017 7:40,12/1/2017 18:51
77530,1879,11/26/2017 19:18,11/26/2017 19:19
77533,2087,2/20/2018 10:36,3/15/2018 22:19
77536,1827,11/4/2017 4:28,11/4/2017 4:28
77542,1860,11/15/2017 6:35,11/15/2017 6:35
77554,2124,2/27/2018 5:38,2/27/2018 5:38
77557,2071,2/16/2018 20:36,2/16/2018 20:36
77563,1835,11/7/2017 0:43,11/7/2017 0:43
77572,2230,3/16/2018 3:23,3/16/2018 3:23
77587,2243,3/16/2018 10:13,3/16/2018 10:47
77611,1946,1/18/2018 23:48,1/19/2018 18:04
77614,1991,1/31/2018 1:57,1/31/2018 2:25
77617,1914,1/12/2018 12:33,3/9/2018 8:46
77620,2063,2/14/2018 21:39,2/14/2018 21:39
77623,2201,3/14/2018 20:37,3/14/2018 20:37
77626,2037,2/10/2018 5:30,2/16/2018 21:39
77629,2017,2/6/2018 0:35,2/16/2018 19:19
77632,1904,1/10/2018 19:02,2/10/2018 20:39
77635,1910,1/11/2018 19:25,1/12/2018 4:11
77641,1903,1/10/2018 18:05,1/10/2018 18:05
77644,1916,1/12/2018 21:50,1/12/2018 21:50
77647,1963,1/23/2018 14:29,3/5/2018 21:08
77650,2127,2/28/2018 1:40,2/28/2018 1:40
77659,1907,1/10/2018 21:02,1/10/2018 21:02
77674,1999,2/1/2018 3:10,2/1/2018 3:10
77677,1909,1/11/2018 4:45,1/11/2018 4:45
77680,1966,1/23/2018 22:31,1/23/2018 22:31
77686,2106,2/23/2018 19:13,2/23/2018 19:13
77689,1993,1/31/2018 19:36,1/31/2018 19:36
77692,2091,2/21/2018 6:46,2/21/2018 18:01
77701,1983,1/29/2018 19:40,1/29/2018 19:40
77704,1902,1/10/2018 16:33,1/20/2018 4:41
77707,2016,2/6/2018 0:27,2/6/2018 0:27
77713,2466,6/12/2018 23:29,6/13/2018 18:27
77716,1901,1/10/2018 16:21,1/10/2018 16:21
77719,1932,1/16/2018 20:18,1/16/2018 20:18
77722,1978,1/28/2018 22:26,4/12/2018 2:10
77725,2042,2/11/2018 23:17,4/17/2018 5:48
77731,1982,1/29/2018 18:32,1/29/2018 18:32
77734,2088,2/21/2018 0:50,2/21/2018 0:50
77740,1912,1/11/2018 21:34,1/11/2018 21:34
77746,1975,1/26/2018 6:05,1/26/2018 6:06
77749,1900,1/10/2018 3:23,1/10/2018 3:23
77761,1906,1/10/2018 19:31,1/11/2018 4:37
77764,2122,2/27/2018 4:05,3/21/2018 6:21
77776,1974,1/26/2018 3:58,1/26/2018 4:07
77779,1952,1/20/2018 2:50,1/31/2018 2:34
77782,2001,2/1/2018 5:04,2/1/2018 5:04
77791,1905,1/10/2018 19:30,2/25/2018 22:31
77794,2147,3/5/2018 20:23,3/5/2018 20:23
77800,1936,1/17/2018 5:18,1/31/2018 5:27
77803,2479,6/14/2018 3:50,6/14/2018 3:56
77806,2165,3/9/2018 6:37,3/9/2018 6:37
77809,2178,3/11/2018 0:36,3/11/2018 0:36
77812,2229,3/16/2018 2:58,3/16/2018 2:58
77818,1988,1/30/2018 20:44,1/30/2018 20:44
77821,1980,1/29/2018 4:06,1/29/2018 4:06
77824,2191,3/13/2018 2:50,3/13/2018 2:50
77827,1918,1/12/2018 23:47,1/12/2018 23:47
77830,1977,1/28/2018 7:25,1/28/2018 7:25
77833,2064,2/15/2018 8:28,2/15/2018 8:28
77842,1911,1/11/2018 20:18,1/12/2018 18:04
77845,1913,1/12/2018 0:48,1/12/2018 0:48
77851,2108,2/23/2018 21:09,3/8/2018 0:38
77854,1920,1/13/2018 3:17,4/25/2018 16:11
77857,2139,3/4/2018 19:05,3/4/2018 19:05
77863,1985,1/29/2018 23:36,1/30/2018 2:25
77866,1928,1/15/2018 2:49,1/15/2018 2:49
77875,2023,2/7/2018 4:43,2/7/2018 4:43
77878,1973,1/26/2018 3:10,4/15/2018 2:31
77884,2112,2/25/2018 5:30,3/8/2018 2:00
77887,1967,1/24/2018 0:04,1/24/2018 0:04
77890,2100,2/22/2018 4:08,2/22/2018 4:08
77899,1930,1/16/2018 0:46,1/16/2018 0:46
77902,1971,1/25/2018 8:39,1/25/2018 8:39
77905,1921,1/13/2018 4:23,1/13/2018 4:23
77908,1933,1/17/2018 2:46,1/17/2018 2:46
77914,2195,3/13/2018 15:54,3/13/2018 15:54
77917,2253,3/16/2018 19:53,3/16/2018 19:53
77920,2020,2/6/2018 18:33,2/6/2018 18:33
77923,1956,1/21/2018 19:36,1/21/2018 19:36
77926,2199,3/14/2018 4:02,3/15/2018 5:55
77932,2033,2/9/2018 4:40,2/9/2018 4:40
77938,1924,1/14/2018 0:21,1/14/2018 0:21
77944,1979,1/28/2018 22:33,1/28/2018 22:33
77947,1915,1/12/2018 19:07,1/22/2018 8:03
77950,2115,2/25/2018 21:10,2/25/2018 21:10
77953,1941,1/18/2018 1:11,1/19/2018 0:53
77956,2050,2/13/2018 1:15,2/13/2018 1:15
77959,2076,2/16/2018 23:49,3/16/2018 21:39
77962,1925,1/14/2018 5:35,3/4/2018 8:17
77965,2080,2/19/2018 0:45,4/10/2018 20:57
77968,1919,1/13/2018 0:43,3/16/2018 5:29
77971,1958,1/22/2018 2:17,2/25/2018 22:35
77977,1926,1/14/2018 20:53,1/14/2018 20:53
77980,2028,2/8/2018 1:11,2/21/2018 19:40
77983,2166,3/9/2018 9:32,3/9/2018 9:32
77986,1935,1/17/2018 4:31,2/11/2018 9:57
77992,1922,1/13/2018 6:11,1/13/2018 23:07
77995,2134,3/2/2018 21:52,3/2/2018 21:52
78001,2007,2/3/2018 18:33,2/3/2018 18:33
78004,1957,1/21/2018 23:09,1/21/2018 23:09
78007,1923,1/13/2018 8:28,1/13/2018 8:28
78013,1951,1/19/2018 16:35,1/19/2018 16:35
78019,1972,1/25/2018 17:49,3/7/2018 19:40
78025,1959,1/22/2018 4:50,1/22/2018 4:50
78031,1949,1/19/2018 4:52,1/19/2018 4:52
78034,2041,2/11/2018 0:58,2/11/2018 0:58
78040,1984,1/29/2018 20:47,2/14/2018 18:13
78049,2008,2/4/2018 0:34,2/16/2018 23:15
78052,2156,3/7/2018 20:19,3/7/2018 20:19
78055,2235,3/16/2018 4:35,3/16/2018 4:35
78061,1942,1/18/2018 2:00,2/21/2018 3:19
78064,1960,1/22/2018 7:28,3/13/2018 0:42
78067,1927,1/14/2018 22:55,2/25/2018 19:33
78070,2203,3/14/2018 23:45,3/14/2018 23:45
78073,2171,3/9/2018 23:39,3/9/2018 23:39
78088,2062,2/14/2018 16:45,2/14/2018 16:45
78091,2233,3/16/2018 4:07,3/16/2018 4:07
78094,2012,2/5/2018 0:36,2/5/2018 0:36
78100,1943,1/18/2018 16:54,1/31/2018 1:19
78106,2078,2/17/2018 20:36,2/17/2018 20:36
78109,1929,1/15/2018 21:03,3/3/2018 17:39
78112,1961,1/23/2018 1:07,1/23/2018 1:07
78115,2066,2/15/2018 22:07,2/15/2018 22:07
78118,1970,1/25/2018 1:29,1/25/2018 1:29
78127,1989,1/30/2018 23:22,1/30/2018 23:22
78130,2441,6/7/2018 16:26,6/7/2018 16:26
78133,1962,1/23/2018 3:06,1/23/2018 3:06
78136,1997,2/1/2018 1:03,2/1/2018 1:03
78139,2236,3/16/2018 4:39,3/16/2018 5:58
78142,2224,3/16/2018 0:58,3/16/2018 0:58
78145,2072,2/16/2018 20:38,2/16/2018 20:38
78148,2242,3/16/2018 9:12,3/16/2018 9:12
78151,2132,3/1/2018 23:25,3/1/2018 23:25
78154,1931,1/16/2018 9:03,1/16/2018 9:03
78163,2051,2/13/2018 8:22,2/13/2018 8:22
78166,1939,1/17/2018 21:35,1/17/2018 21:36
78169,1944,1/18/2018 20:03,1/18/2018 20:03
78172,2065,2/15/2018 19:04,2/15/2018 19:04
78175,1934,1/17/2018 3:00,1/17/2018 3:00
78193,2304,4/19/2018 1:17,4/19/2018 1:17
78196,1947,1/19/2018 1:40,1/19/2018 3:42
78208,2136,3/3/2018 8:44,3/4/2018 0:17
78211,1937,1/17/2018 5:53,1/25/2018 22:48
78220,2187,3/11/2018 21:17,3/11/2018 21:17
78232,1995,1/31/2018 20:25,1/31/2018 20:25
